name,address,lat,lon
,"7315 TERRITORIAL ROAD WATERVLIET, MI 49098",42.11641,-86.28118
,"9091 FIRST STREET BARODA, MI 49101",41.95393,-86.48536
,"181 ENTERPRISE WAY BENTON HARBOR, MI 49022",42.13765,-86.45402
,"1725 TERRITORIAL ROAD - SUITE B BENTON HARBOR, MI 49022",42.1234,-86.41615
,"781 S. CRYSTAL AVENUE BENTON HARBOR, MI 49022",42.10434,-86.4166
,"301 MARTIN LUTHER KING DRIVE BENTON HARBOR, MI 49022",42.1114,-86.43312
,"8916 M-140 BERRIEN CENTER, MI 49102",41.92965,-86.27214
,"3835 BUFFALO RD BUCHANAN, MI 49107",41.79863,-86.3553
,"9765 MAPLE STREET BRIDGMAN, MI 49106",41.94173,-86.55597
,"302 N RED BUD TRAIL BUCHANAN, MI 49107",41.82955,-86.35799
,"131 S OAK ST BUCHANAN, MI 49107",41.82682,-86.36045
,"15301 MAIN STREET BUCHANAN, MI 49107",41.84227,-86.36744
,"13535 RED ARROW HWY HARBERT, MI 49115",41.87292,-86.62481
,"151 W. CENTER ST. COLOMA, MI 49038",42.18635,-86.30729
,"4919 PAW PAW LAKE ROAD COLOMA, MI 49038",42.20065,-86.29444
,"305 KILEY DRIVE GALIEN, MI 49113",41.79861,-86.50234
,"3900 RIVERSIDE ROAD RIVERSIDE, MI 49084",42.18269,-86.3838
,"3220 SHAWNEE RD BRIDGMAN, MI 49106",41.94252,-86.53119
,"15580 S STAR LAKE DR BALDWIN, MI 49304",43.83486,-85.96231
,"5153 SCENIC HWY HONOR, MI 49640",44.71133,-86.11711
,"8105 W KELLY RD LAKE CITY, MI 49651",44.29534,-85.2574
,"4988 W. KINDE RD. CASEVILLE, MI 48725",43.9339,-83.18364
,"1380 N. MICHELSON RD. HOUGHTON LAKE, MI 48629",44.37171,-84.83421
,"8130 COUNTY ROAD 577 STEPHENSON, MI 49887",45.40611,-87.70369
,"2130 W JOHN BEERS ROAD STEVENSVILLE, MI 49127",42.01353,-86.50537
,"1200 WEST GLENLORD RD ST JOSEPH, MI 49085",42.04312,-86.48401
,"2055 W JOHN BEERS ROAD STEVENSVILLE, MI 49127",42.01567,-86.50311
,"5565 WASHINGTON AVE. SAINT JOSEPH, MI 49085",42.01606,-86.48415
,"3093 JOHNSON ROAD STEVENSVILLE, MI 49127",42.00773,-86.52829
,"5768 ST JOSEPH AVENUE STEVENSVILLE, MI 49127",42.01316,-86.52009
,"175 LAKE GEORGE AVENUE LAKE, MI 48632",43.96188,-84.94642
,"IN AVERILL ON HOPE ROAD, NORTH SAGINAW R MIDLAND, MI 48642",43.64687,-84.30419
,"5173 JOHNSFIELD ROAD STANDISH, MI 48658",43.97553,-84.01371
,"1988 N WISNER AVE WHITE CLOUD, MI 49349",43.58953,-85.86999
,"1975 E FILION RD FILION, MI 48432",43.89759,-82.94544
,"224 WEST BUFFALO STREET NEW BUFFALO, MI 49117",41.79312,-86.74674
,"17425 RED ARROW HWY NEW BUFFALO, MI 49117",41.80437,-86.7177
,"1340 SYCAMORE STREET NILES, MI 49120",41.83038,-86.2426
,"1345 EAST MAIN STREET NILES, MI 49120",41.82462,-86.24213
,"531 N STATE STREET NILES, MI 49120",41.83349,-86.26272
,"900 MAYFLOWER ROAD BUCHANAN, MI 49107",41.82198,-86.32707
,"322 BELL ROAD NILES, MI 49120",41.79778,-86.25262
,"120 E. BERTRAND ROAD NILES, MI 49120",41.77399,-86.26151
,"1811 RIVER BLUFF RD NILES, MI 49120",41.85188,-86.26622
,"1600 SILVERBROOK AVENUE NILES, MI 49120",41.81777,-86.23628
,"9122 N US HWY 31 BERRIEN SPRINGS, MI 49103",33.09102,-86.74983
,"4583 E SNOW RD BERRIEN SPRINGS, MI 49103",41.94083,-86.34782
,"215 W UNION ST BERRIEN SPRINGS, MI 49103",41.94869,-86.34187
,"7185 ELM ST EAU CLAIRE, MI 49111",41.98722,-86.29769
,"911 E JOHN BEERS ST JOSEPH, MI 49085",42.01475,-86.43438
,"980 MINERS RD ST JOSEPH, MI 49085",42.04319,-86.43333
,"4056 KING DR SODUS, MI 49126",42.01931,-86.35744
,"700 BROAD STREET SAINT JOSEPH, MI 49085",42.10786,-86.48103
,"2414 WILLA DR SAINT JOSEPH, MI 49085",42.09128,-86.48336
,"3001 VERONICA DR SAINT JOSEPH, MI 49085",42.08167,-86.49231
,"1750 COLFAX AVE. BENTON HARBOR, MI 49022",42.08629,-86.45676
,"3265 S CLEVELAND AVE SAINT JOSEPH, MI 49085",42.05834,-86.49236
,"3000 WASHINGTON AVENUE ST JOSEPH, MI 49085",42.06285,-86.48784
,"3590 LINCOLN AVE ST JOSEPH, MI 49085",42.05195,-86.47616
,"10 EAST LINDEN THREE OAKS, MI 49128",41.79945,-86.60965
,"158 W PLEASANT ST WATERVLIET, MI 49098",42.18823,-86.26131
,"4959 M-140 HWY WATERVLIET, MI 49098",42.20153,-86.25333
,"13518 STATE ST-NEW TROY, MI NEW TROY, MI 49119",41.87434,-86.54863
