geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
26049000100,49,0.0,1,0.76813,0,0.19627,0,0.30079,0,0.1146,0,0.0,1,0.93711,0,0.01655,1,0.03806,1,0.00633,0,0.0,1,0.00018,0.00603,2799,1.62325,1724.31867,0.30832,0.10246,1.0,0.12859
26049000200,49,0.00379,1,0.74085,0,0.19689,0,0.31276,0,0.08044,0,0.0,1,0.93689,0,0.00971,1,0.00485,1,0.00336,0,0.0,1,0.00023,0.00366,1863,1.22889,1516.00444,0.21275,0.07611,1.0,0.04322
26049000300,49,0.0,1,0.7467,0,0.25052,0,0.37043,0,0.11474,0,0.0,1,0.9248,0,0.00559,1,0.0116,0,0.00649,0,0.21265,0,0.00102,0.00479,2830,1.17068,2417.40642,0.21771,0.08818,1.0,0.1311
26049000400,49,0.01865,1,0.74153,0,0.22478,0,0.61066,0,0.10592,0,0.00365,1,0.87582,0,0.06428,1,0.02703,1,0.00308,0,0.0,1,0.00224,0.00488,1855,1.43339,1294.1367,0.22048,0.14883,1.0,0.03445
26049000500,49,0.00464,1,0.94474,0,0.37398,0,0.37446,0,0.09848,0,0.0,1,0.93019,0,0.00433,1,0.0276,1,0.00444,0,0.0,1,0.00237,0.00433,2108,1.3495,1562.06047,0.24987,0.0,,0.09459
26049000600,49,0.0,1,0.69876,0,0.34656,0,0.31107,0,0.04615,1,0.0,1,0.76276,0,0.03203,1,0.06678,0,0.00437,0,0.0,1,8e-05,0.00353,2691,1.22616,2194.6582,0.23734,0.04106,0.0,0.04731
26049000700,49,0.01621,1,0.767,0,0.19403,0,0.37844,0,0.04256,1,0.0,1,0.97989,0,0.01543,1,0.0,1,0.00522,0,0.0,1,0.00082,0.00571,2997,1.37808,2174.76179,0.23994,0.00011,,0.0811
26049000800,49,0.01736,1,0.85747,0,0.35479,0,0.22334,0,0.09877,0,0.0,1,0.91134,0,0.04265,1,0.01347,1,0.00239,0,0.0,1,6e-05,0.00217,1316,1.35589,970.57801,0.23814,0.03638,0.0,0.06721
26049000900,49,0.00433,1,0.85271,0,0.17377,0,0.31157,0,0.09867,0,0.0,1,0.81822,0,0.05275,1,0.03909,1,0.00606,0,0.0,1,0.00114,0.00691,3885,2.22513,1745.96383,0.22001,0.1496,,0.071
26049001000,49,0.0,1,0.68307,0,0.34934,0,0.37776,0,0.11423,0,0.0,1,0.97395,0,0.0,1,0.01303,1,0.00473,0,0.0,1,0.00012,0.00386,2583,1.2372,2087.77898,0.23338,0.1626,,0.11874
26049001100,49,0.00805,1,0.85482,0,0.30882,0,0.42081,0,0.05436,1,0.0,1,0.93423,0,0.01745,1,0.02483,1,0.00362,0,0.0,1,0.00043,0.00372,2512,1.53939,1631.81718,0.21138,0.0,0.0,0.07559
26049001200,49,0.0,1,0.80709,0,0.32119,0,0.4757,0,0.11051,0,0.0,1,0.90901,0,0.01119,1,0.06487,0,0.00809,0,0.14355,0,0.00039,0.00634,3350,1.46298,2289.84778,0.23437,4e-05,0.5,0.10125
26049001300,49,0.0,1,0.90409,0,0.19709,0,0.25435,0,0.09219,0,0.0,1,0.64087,0,0.0522,1,0.21474,0,0.00641,0,0.0,1,0.00126,0.00644,3126,1.42254,2197.48472,0.25043,0.00016,0.40366,0.10807
26049001400,49,0.0,1,0.84333,0,0.28718,0,0.34343,0,0.03695,1,0.0,1,0.78884,0,0.00452,1,0.20437,0,0.00328,0,0.0,1,0.00499,0.00318,1388,1.16193,1194.56894,0.19881,0.07205,0.5,0.1426
26049001500,49,0.01709,1,0.82308,0,0.3029,0,0.48891,0,0.19985,0,0.00826,1,0.37641,0,0.01878,1,0.50263,0,0.00282,0,0.0,1,0.02953,0.00251,1566,1.49191,1049.66122,0.14474,0.42339,0.5,0.10337
26049001600,49,0.01132,1,0.91284,0,0.18645,0,0.3902,0,0.21091,0,0.00558,1,0.48046,0,0.05885,1,0.41216,0,0.01117,0,0.20324,0,0.03303,0.00856,4670,2.85573,1635.30859,0.15952,0.11967,0.0,0.04466
26049001700,49,0.0,1,0.75749,0,0.24533,0,0.47319,0,0.09786,0,0.0,1,0.84853,0,0.02614,1,0.11863,1,0.00332,0,0.0,1,0.00144,0.00299,1836,2.62395,699.70793,0.2295,0.0,,0.10542
26049001800,49,0.0,1,0.76912,0,0.11616,0,0.46158,0,0.15269,0,0.00998,1,0.73403,0,0.13673,0,0.10679,0,0.00346,0,0.19456,0,0.00123,0.00175,1913,2.76966,690.69833,0.16266,0.00013,0.0,0.09433
26049001900,49,0.0,1,0.76019,0,0.23006,0,0.58888,0,0.13296,0,0.0,1,0.38614,0,0.0732,0,0.48197,0,0.00557,0,0.02526,0,0.00144,0.00428,2524,3.76426,670.5162,0.1361,0.03639,,0.08148
