name,address,lat,lon
,"9048 SILVER LAKE RD. LINDEN, MI 48451",42.7917,-83.84612
,"9430 PERRY RD GOODRICH, MI 48438",42.93859,-83.51885
,"7296 GALE RD GOODRICH, MI 48438",42.92519,-83.53409
,"10291 GREEN RD GOODRICH, MI 48438",42.90554,-83.5031
,"8071 S STATE RD GOODRICH, MI 48438",42.91645,-83.50011
,"3444 S. GENESEE BURTON, MI 48519",42.97781,-83.61549
,"2294 E. BRISTOL RD. BURTON, MI 48529",42.97158,-83.66059
,"6340 ROBERTA ST. BURTON, MI 48509",43.00825,-83.58274
,"3484 S. BELSAY RD. BURTON, MI 48519",42.9769,-83.59501
,"1057 DOBLER ROAD STERLING, MI 48659",44.11448,-83.98773
,"4410 S. SEYMOUR RD SWARTZ CREEK, MI 48473",42.96015,-83.85189
,"505 W. VIENNA ST. CLIO, MI 48420",43.17691,-83.74021
,"208 E. FOURTH STREET DAVISON, MI 48423",43.0335,-83.51616
,"7306 E ATHERTON RD DAVISON, MI 48423",42.98838,-83.56324
,"10135 LAPEER RD DAVISON, MI 48423",43.01758,-83.51409
,"2275 N IRISH RD DAVISON, MI 48423",43.04205,-83.55951
,"1280 N IRISH RD DAVISON, MI 48423",43.02716,-83.55463
,"1234 S. GALE RD DAVISON, MI 48423",43.01353,-83.53786
,"600 N. ADELAIDE FENTON, MI 48430",42.80264,-83.70949
,"4070 LAHRING ROAD LINDEN, MI 48451",42.84319,-83.75017
,"6302 OXLEY DR FLINT, MI 48504",43.06937,-83.7279
,"6031 DUPONT ST FLINT, MI 48505",43.0691,-83.71522
,"1002 W. HOME AVE. FLINT, MI 48505",43.06763,-83.71751
,"5802 FLEMING RD FLINT, MI 48504",43.06575,-83.72291
,"3115 LAWNDALE AVE. FLINT, MI 48504",43.04392,-83.71946
,"5838 EDGAR HOLT DR FLINT, MI 48505",43.06691,-83.68475
,"6702 N. DORT HWY FLINT, MI 48505",43.10025,-83.67448
,"3300 N. SAGINAW ST. FLINT, MI 48505",43.04594,-83.69243
,"2201 FOREST HILL AVE FLINT, MI 48504",43.03586,-83.72166
,"317 E. HAMILTON AVE. FLINT, MI 48506",43.0363,-83.70023
,"1040 N. SAGINAW ST. FLINT, MI 48503",43.02614,-83.69284
,"1309 N. BALLENGER HWY. FLINT, MI 48504",43.02817,-83.73058
,"1922 IOWA AVE. FLINT, MI 48506",43.03384,-83.66988
,"2500 N. AVERILL AVE. FLINT, MI 48506",43.0396,-83.64433
,"1401 E. COURT ST. FLINT, MI 48503",43.02051,-83.67283
,"1518 W. UNIVERSITY AVE FLINT, MI 48504",43.01458,-83.71072
,"2920 W. COURT ST FLINT, MI 48502",43.00726,-83.7278
,"1235 PERSHING ST. FLINT, MI 48503",43.00418,-83.70895
,"1101 S. SAGINAW ST FLINT, MI 48502",43.01152,-83.68495
,"1101 W VERNON DR FLINT, MI 48503",43.01615,-83.66136
,"1301 PINGREE AVE FLINT, MI 48503",43.00711,-83.66688
,"3502 LAPEER RD FLINT, MI 48503",43.0094,-83.6435
,"4001 OGEMA AVE. FLINT, MI 48507",42.98661,-83.66053
,"2010 CRESTBROOK LN. FLINT, MI 48507",42.98607,-83.70555
,"1420 W. 12TH ST FLINT, MI 48507",42.9981,-83.69957
,"460 W. ATHERTON RD FLINT, MI 48507",42.98965,-83.68023
,"3701 N. AVERILL FLINT, MI 48506",43.04834,-83.64642
,"1261 W. BRISTOL RD. FLINT, MI 48507",42.97328,-83.70221
,"2254 S. DYE RD. FLINT, MI 48532",42.99487,-83.78356
,"4133 CALKINS RD FLINT, MI 48532",43.01648,-83.75676
,"G-3472 LENNON RD FLINT, MI 48507",42.98823,-83.75048
,"606 N MCKINLEY RD FLUSHING, MI 48433",43.0731,-83.85231
,"723 E MAIN ST FLUSHING, MI 48433",43.06453,-83.84123
,"413 E MAIN ST FLUSHING, MI 48433",43.06325,-83.84974
,"6524 N SEYMOUR RD FLUSHING, MI 48433",43.10301,-83.8678
,"7500 MT MORRIS RD FLUSHING, MI 48433",43.11979,-83.83081
,"9500 PIERSON RD FLUSHING, MI 48433",43.06136,-83.87109
,"5105 N MCKINLEY RD FLUSHING, MI 48433",43.07739,-83.85423
,"9511 M-68/33 TOWER, MI 49792",45.3541,-84.23397
,"130 EAST MAIN ST OTISVILLE, MI 48463",43.16658,-83.52271
,"111 KURTZ STREET OTISVILLE, MI 48463",43.17178,-83.51822
,"1181 N DECKER RD LAKE CITY, MI 49651",44.35256,-85.20665
,"9255 GRAND BLANC RD GAINES, MI 48436",42.91085,-83.85929
,"9241 W GRAND BLANC RD GAINES, MI 48436",42.91222,-83.85899
,"208 WALNUT ST GAINES, MI 48436",42.87343,-83.91148
,"1035 E CARPENTER RD FLINT, MI 48505",43.07627,-83.69253
,"2232 E. MT. MORRIS RD MOUNT MORRIS, MI 48458",43.11835,-83.66736
,"7347 N GENESEE RD GENESEE, MI 48437",43.1152,-83.61973
,"3515 N BELSAY RD FLINT, MI 48506",43.06189,-83.59767
,"5073 DALY BLVD FLINT, MI 48506",43.07137,-83.61331
,"5162 BELSAY RD FLINT, MI 48506",43.08141,-83.59576
,"3128 ALCOTT FLINT, MI 48506",43.05102,-83.60811
,"6100 RICHFIELD RD FLINT, MI 48506",43.05522,-83.59326
,"1262 SOUTH STREET MOUNT MORRIS, MI 48458",43.11764,-83.68433
,"12632 PAGELS DR GRAND BLANC, MI 48439",42.91656,-83.62526
,"117 HIGH ST GRAND BLANC, MI 48439",42.92604,-83.6299
,"12500 HOLLY ROAD GRAND BLANC, MI 48439",42.91971,-83.62437
,"5288 TODD STREET GRAND BLANC, MI 48439",42.95078,-83.66559
,"5339 S SAGINAW FLINT, MI 48507",42.9528,-83.65835
,"1515 REID ROAD GRAND BLANC, MI 48439",42.93235,-83.67433
,"6100 PERRY ROAD GRAND BLANC, MI 48439",42.92928,-83.58848
,"2363 E. GRAND BLANC RD. GRAND BLANC, MI 48439",42.91595,-83.65701
,"4455 E. COOK ROAD GRAND BLANC, MI 48439",42.90272,-83.61386
,"6085 SUN VALLEY DRIVE GRAND BLANC, MI 48439",42.95035,-83.58993
,"4518 SILVER LAKE ROAD LINDEN, MI 48451",42.8128,-83.76519
,"139 S SAGINAW MONTROSE, MI 48457",43.17512,-83.89273
,"300 NANITA MONTROSE, MI 48457",43.18015,-83.8843
,"810 NORTH ST. MT MORRIS, MI 48458",43.12091,-83.69172
,"6041 BALLARD DR. MT MORRIS, MI 48458",43.09061,-83.72592
,"3223 W. CARPENTER RD. FLINT, MI 48504",43.07299,-83.74232
,"4363 W. MT. MORRIS RD. MOUNT MORRIS, MI 48458",43.11559,-83.76748
,"2115 W. MT. MORRIS RD. MOUNT MORRIS, MI 48458",43.11729,-83.71794
,"3478 MUNDY AVE SWARTZ CREEK, MI 48473",42.91814,-83.7484
,"7234 FENTON RD GRAND BLANC, MI 48439",42.92392,-83.69395
,"8017 S. LINDEN RD SWARTZ CREEK, MI 48473",42.96917,-83.77183
,"4011 W. HILL RD SWARTZ CREEK, MI 48473",42.94319,-83.75204
,"1410 N ST. HELEN RD. ST HELEN, MI 48656",44.35504,-84.40953
,"7524 E MT MORRIS RD OTISVILLE, MI 48463",43.11993,-83.55953
,"5381 N. STATE RD DAVISON, MI 48423",43.0877,-83.52082
,"3270 N STATE RD DAVISON, MI 48423",43.0567,-83.51701
,"7400 MILLER ROAD SWARTZ CREEK, MI 48473",42.95918,-83.82335
,"4014 E. VIENNA RD. CLIO, MI 48420-9700",43.17583,-83.63686
,"12167 N. LEWIS RD. CLIO, MI 48420",43.18287,-83.68155
,"2136 WEST VIENNA ROAD CLIO, MI 48420",43.17903,-83.72049
