provider,lat,lon,num_stops_per_week,score
Mass Transportation Authority Flint,43.01554,-83.68773,1367,4
Mass Transportation Authority Flint,43.07595,-83.67298,101,1
Mass Transportation Authority Flint,43.07589,-83.68306,44,1
Mass Transportation Authority Flint,43.06108,-83.69326,44,1
Mass Transportation Authority Flint,43.0611,-83.70457,44,1
Mass Transportation Authority Flint,43.06108,-83.71376,44,1
Mass Transportation Authority Flint,43.06076,-83.7346,101,1
Mass Transportation Authority Flint,43.06085,-83.75194,44,1
Mass Transportation Authority Flint,43.06062,-83.75343,41,1
Mass Transportation Authority Flint,43.06057,-83.73514,41,1
Mass Transportation Authority Flint,43.06088,-83.71417,41,1
Mass Transportation Authority Flint,43.06086,-83.70517,41,1
Mass Transportation Authority Flint,43.06089,-83.69445,41,1
Mass Transportation Authority Flint,43.06118,-83.68506,41,1
Mass Transportation Authority Flint,43.06119,-83.68271,41,1
Mass Transportation Authority Flint,43.06844,-83.67393,41,1
Mass Transportation Authority Flint,43.07579,-83.66582,41,1
Mass Transportation Authority Flint,43.06044,-83.76984,41,1
Mass Transportation Authority Flint,43.0607,-83.7677,44,1
Mass Transportation Authority Flint,43.0608,-83.75867,44,1
Mass Transportation Authority Flint,43.06056,-83.75834,41,1
Mass Transportation Authority Flint,43.06062,-83.75546,41,1
Mass Transportation Authority Flint,43.06081,-83.75642,44,1
Mass Transportation Authority Flint,43.06085,-83.74563,44,1
Mass Transportation Authority Flint,43.06085,-83.74312,44,1
Mass Transportation Authority Flint,43.06065,-83.74097,41,1
Mass Transportation Authority Flint,43.06083,-83.74082,44,1
Mass Transportation Authority Flint,43.06058,-83.7383,41,1
Mass Transportation Authority Flint,43.06079,-83.73826,44,1
Mass Transportation Authority Flint,43.06074,-83.73205,99,1
Mass Transportation Authority Flint,43.06094,-83.71909,44,1
Mass Transportation Authority Flint,43.06076,-83.71918,41,1
Mass Transportation Authority Flint,43.06101,-83.71696,44,1
Mass Transportation Authority Flint,43.06082,-83.71613,41,1
Mass Transportation Authority Flint,43.06109,-83.70967,44,1
Mass Transportation Authority Flint,43.06092,-83.70733,41,1
Mass Transportation Authority Flint,43.06105,-83.70685,44,1
Mass Transportation Authority Flint,43.06091,-83.69998,41,1
Mass Transportation Authority Flint,43.06106,-83.70103,44,1
Mass Transportation Authority Flint,43.06107,-83.69874,44,1
Mass Transportation Authority Flint,43.06091,-83.69655,41,1
Mass Transportation Authority Flint,43.06108,-83.69628,44,1
Mass Transportation Authority Flint,43.06101,-83.69093,41,1
Mass Transportation Authority Flint,43.06116,-83.69046,44,1
Mass Transportation Authority Flint,43.06112,-83.68779,41,1
Mass Transportation Authority Flint,43.06127,-83.68733,44,1
Mass Transportation Authority Flint,43.06864,-83.66995,41,1
Mass Transportation Authority Flint,43.06867,-83.6681,41,1
Mass Transportation Authority Flint,43.07606,-83.66445,41,1
Mass Transportation Authority Flint,43.07614,-83.66192,41,1
Mass Transportation Authority Flint,43.08952,-83.68194,44,1
Mass Transportation Authority Flint,43.08749,-83.68183,44,1
Mass Transportation Authority Flint,43.0866,-83.6818,44,1
Mass Transportation Authority Flint,43.08558,-83.68184,44,1
Mass Transportation Authority Flint,43.08367,-83.68174,44,1
Mass Transportation Authority Flint,43.07984,-83.68165,44,1
Mass Transportation Authority Flint,43.07791,-83.68161,44,1
Mass Transportation Authority Flint,43.07602,-83.68158,44,1
Mass Transportation Authority Flint,43.07089,-83.68472,89,1
Mass Transportation Authority Flint,43.06278,-83.68457,45,1
Mass Transportation Authority Flint,43.0174,-83.69002,110,1
Mass Transportation Authority Flint,43.02386,-83.69347,55,1
Mass Transportation Authority Flint,43.02543,-83.69349,55,1
Mass Transportation Authority Flint,43.02683,-83.69348,55,1
Mass Transportation Authority Flint,43.02929,-83.69354,55,1
Mass Transportation Authority Flint,43.0309,-83.69353,55,1
Mass Transportation Authority Flint,43.03276,-83.69352,55,1
Mass Transportation Authority Flint,43.0358,-83.69357,55,1
Mass Transportation Authority Flint,43.03723,-83.69363,55,1
Mass Transportation Authority Flint,43.03934,-83.69369,55,1
Mass Transportation Authority Flint,43.04109,-83.69378,55,1
Mass Transportation Authority Flint,43.04254,-83.69372,55,1
Mass Transportation Authority Flint,43.04457,-83.69363,55,1
Mass Transportation Authority Flint,43.0456,-83.69363,55,1
Mass Transportation Authority Flint,43.0468,-83.69365,55,1
Mass Transportation Authority Flint,43.04911,-83.69364,55,1
