Unnamed: 0,name,address,lat,lon
1,,"344 GRALAKE AVE ANN ARBOR, MI 48103",42.27705,-83.79052
2,,"2250 S SEVENTH ST ANN ARBOR, MI 48103",42.25375,-83.76406
3,,"2685 TRAVER RD ANN ARBOR, MI 48105",42.31093,-83.72047
4,,"1000 MCINTYRE DR ANN ARBOR, MI 48109",42.29742,-83.70917
5,,"2616 NIXON RD. ANN ARBOR, MI 48105",42.31104,-83.70395
6,,"3800 WALDENWOOD LANE ANN ARBOR, MI 48105",42.28487,-83.68645
7,,"1001 GREEN ROAD ANN ARBOR, MI 48105",42.28899,-83.69328
8,,"2300 PRAIRIE ST ANN ARBOR, MI 48105",42.30644,-83.70175
9,,"2552 N. MAPLE ANN ARBOR, MI 48103",42.3045,-83.77767
10,,"2455 WASHTENAW AVE ANN ARBOR, MI 48104",42.26038,-83.71198
11,,"401 N. DIVISION ST. ANN ARBOR, MI 48104",42.28394,-83.7443
12,,"912 BARTON DR ANN ARBOR, MI 48105",42.2988,-83.73344
13,,"2101 BONISTEEL BLVD ANN ARBOR, MI 48109",42.29094,-83.71764
14,,"100 WASHTENAW AVE ANN ARBOR, MI 48109",42.28068,-83.73382
15,,"3200 BRAEBURN CIRCLE ANN ARBOR, MI 48108",42.23257,-83.70796
16,,"3300 LORRAINE ST ANN ARBOR, MI 48108",42.23618,-83.69279
17,,"721 S 5TH AVE ANN ARBOR, MI 48109",42.27202,-83.74589
18,,"601 W STADIUM BLVD ANN ARBOR, MI 48103",42.26205,-83.75311
19,,"2309 PACKARD ST ANN ARBOR, MI 48104",42.25483,-83.72473
20,,"2781 PACKARD ST ANN ARBOR, MI 48108",42.24538,-83.71058
21,,"2135 RUNNYMEDE BLVD ANN ARBOR, MI 48103",42.26294,-83.77642
22,,"301 E. HURON STREET ANN ARBOR, MI 48104",42.28183,-83.74573
23,,"2566 ARROWWOOD TR. ANN ARBOR, MI 48105",42.30786,-83.73299
24,,"926 MARY ST. ANN ARBOR, MI 48104",42.27021,-83.74209
25,,"600 W JEFFERSON ST ANN ARBOR, MI 48103",42.27636,-83.75519
26,,"920 MILLER AVE ANN ARBOR, MI 48103",42.28744,-83.75964
27,,"1019 W WASHINGTON ST ANN ARBOR, MI 48103",42.27984,-83.76124
28,,"800 SOULE BLVD ANN ARBOR, MI 48103",42.27226,-83.76431
29,,"825 DUNCAN ST ANN ARBOR, MI 48103",42.28946,-83.7769
30,,"2670 SEQUOIA PKWY ANN ARBOR, MI 48103",42.29379,-83.78505
31,,"1655 NEWPORT RD ANN ARBOR, MI 48103",42.29634,-83.76663
32,,"530 S STATE ST ANN ARBOR, MI 48104",42.27518,-83.74136
33,,"1608 S UNIVERSITY AVE ANN ARBOR, MI 48104",42.27446,-83.72768
34,,"911 N. UNIVERSITY AVE. ANN ARBOR, MI 48109",42.27932,-83.73773
35,,"2251 E STADIUM BLVD ANN ARBOR, MI 48104",42.2619,-83.71697
36,,"2560 TOWNER BLVD ANN ARBOR, MI 48104",42.25124,-83.7112
37,,"2543 PITTSFIELD BLVD ANN ARBOR, MI 48104",42.25019,-83.69193
38,,"343 S FIFTH AVE ANN ARBOR, MI 48104",42.27816,-83.74589
39,,"3792 PONTIAC TRAIL ANN ARBOR, MI 48105",42.32839,-83.73274
40,,"4319 GOSS ROAD ANN ARBOR, MI 48105",42.29486,-83.67578
41,,"8970 WHITTAKER RD YPSILANTI, MI 48197",42.15857,-83.60358
42,,"8021 TALLADAY RD. WHITTAKER, MI 48190",42.12844,-83.59936
43,,"10990 CLINTON ROAD MANCHESTER, MI 48158",42.12254,-83.96813
44,,"500 E WASHINGTON ST CHELSEA, MI 48118",42.31194,-84.00947
45,,"7610 ANN ARBOR ST DEXTER, MI 48130",42.33369,-83.88118
46,,"7720 ANN ARBOR ST. DEXTER, MI 48130",42.33514,-83.88357
47,,"12154 N TERRITORIAL DEXTER, MI 48130",42.39147,-83.97367
48,,"6880 DEXTER-PINCKNEY ROAD DEXTER, MI 48130",42.38551,-83.91715
49,,"11508 PLEASANT LAKE RD MANCHESTER, MI 48158",42.20829,-83.95386
50,,"11452 JACKSON ROAD DEXTER, MI 48130",42.29633,-83.95638
51,,"5055 ANN ARBOR SALINE RD BLDG A ANN ARBOR, MI 48103",42.2125,-83.79562
52,,"17751 N. TERRITORIAL RD. CHELSEA, MI 48118",42.38012,-84.07888
53,,"275 SOUTH MACOMB STREET MANCHESTER, MI 48158",42.14663,-84.04082
54,,"8877 MAIN ST WHITMORE LAKE, MI 48189",42.41353,-83.76257
55,,"2727 E. NORTH TERRITORIAL RD WHITMORE LAKE, MI 48189",42.37163,-83.70913
56,,"7806 SALEM RD NORTHVILLE, MI 48167",42.40319,-83.5784
57,,"9600 SIX MILE RD. SALEM, MI 48175",42.40582,-83.57819
58,,"7265 SALINE ANN ARBOR RD SALINE, MI 48176",42.17997,-83.78553
59,,"1200 N. ANN ARBOR STREET SALINE, MI 48176",42.18333,-83.78772
60,,"5731 BRAUN RD SALINE, MI 48176",42.12451,-83.83906
61,,"1819 S. WAGNER RD. ANN ARBOR, MI 48103",42.26036,-83.7971
62,,"6655 JACKSON ROAD ANN ARBOR, MI 48103",42.28981,-83.86289
63,,"1293 N. ZEEB RD ANN ARBOR, MI 48103",42.30256,-83.8403
64,,"827 N. ZEEB RD. ANN ARBOR, MI 48103",42.29781,-83.84038
65,,"5200 POLO FIELDS DRIVE ANN ARBOR, MI 48103",42.27647,-83.83151
66,,"18010 PLEASANT LAKE RD MANCHESTER, MI 48158",42.19091,-84.07195
67,,"7049 S M-221 BRIMLEY, MI 49715",46.40362,-84.57202
68,,"5221 CHURCH ANN ARBOR, MI 48105",42.31352,-83.65608
69,,"3040 NORTH PROSPECT YPSILANTI, MI 48198",42.30574,-83.60366
70,,"855 E.CLARK ROAD YPSILANTI, MI 48198",42.26168,-83.5975
71,,"1601 STAMFORD ROAD YPSILANTI, MI 48198",42.26356,-83.57904
72,,"4866 SYLVAN RD EVART, MI 49631",43.96566,-85.18519
73,,"18027 OLD US 12 CHELSEA, MI 48118",42.29378,-84.05626
74,,"5665 WEBSTER CHURCH RD. DEXTER, MI 48130",42.36538,-83.82406
75,,"11220 STONY CREEK RD MILAN, MI 48160",42.12434,-83.69791
