idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
301,-83.41388,43.28047,0.63539,0.85657,0.3063,0.51408,0.4554,0.26139,0.00067,0.07138,0.31334,0.60322,0.26273,0.94538,0.46275,0.46172
715,-83.16628,43.34286,0.10121,0.0,0.73224,0.30362,0.0,0.87902,0.11059,0.12936,0.80328,0.19236,0.72319,0.45744,0.46336,0.48703
3054,-83.38848,43.62582,0.00067,0.0,0.32071,0.4561,0.3548,0.07138,0.33445,0.37332,0.05261,0.50268,0.64109,0.82741,0.40037,0.3978
