,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,354022815,2005,post_office,Hazel Park Post Office,-83.1037420000,42.4628315000,-83.10374,42.46283
1,367813107,2009,courthouse,Oakland County 43rd District Court,-83.1036096000,42.4622867000,-83.10361,42.46229
2,367813355,2002,fire_station,Madison Heights Fire Station,-83.1055000000,42.4861000000,-83.1055,42.4861
3,367814456,2001,police,Hazel Park Police Station,-83.1036626000,42.4597733000,-83.10366,42.45977
4,3946390626,2005,post_office,FedEx Office,-83.4362717000,42.5290469000,-83.43627,42.52905
5,7431474344,2005,post_office,The UPS Store,-83.3599085000,42.5409479000,-83.35991,42.54095
6,7241564854,2005,post_office,The UPS Store,-83.2442377000,42.7909038000,-83.24424,42.7909
7,3465528666,2008,town_hall,Oak Park City Hall,-83.1880014000,42.4661298000,-83.188,42.46613
8,3465528667,2007,library,Oak Park Public Library,-83.1869038000,42.4661412000,-83.1869,42.46614
9,3465529944,2009,courthouse,45th District Court,-83.1829287000,42.4662753000,-83.18293,42.46628
10,3466073008,2001,police,Oak Park Public Safety,-83.1834676000,42.4662451000,-83.18347,42.46625
11,367813286,2002,fire_station,Township of Bloomfield Station Number 1 Fire Station,-83.2843090000,42.5778632000,-83.28431,42.57786
12,367815074,2099,public_building,Township of Bloomfield City Offices,-83.2817468000,42.5780373000,-83.28175,42.57804
13,367815162,2008,town_hall,Lake Angelus City Hall,-83.3073000000,42.6911000000,-83.3073,42.6911
14,367815296,2008,town_hall,Bloomfield Township Hall,-83.2815583000,42.5780408000,-83.28156,42.57804
15,7487178687,2005,post_office,The UPS Store,-83.2909312000,42.6025387000,-83.29093,42.60254
16,222032185,2001,police,Oakland County Sheriff's Office,-83.6280343000,42.5150910000,-83.62803,42.51509
17,3891081117,2008,town_hall,,-83.6279799000,42.5152099000,-83.62798,42.51521
18,4305354799,2002,fire_station,South Lyon Fire Department,-83.6536520000,42.4611810000,-83.65365,42.46118
19,354028534,2005,post_office,United States Post Office,-83.3405847000,42.6063839000,-83.34058,42.60638
20,367813910,2007,library,Oakland County Research Library,-83.3296000000,42.6558000000,-83.3296,42.6558
21,367814099,2007,library,Waterford Township Public Library,-83.3894278000,42.6693195000,-83.38943,42.66932
22,367815055,2099,public_building,Oakland County Health Department,-83.3321000000,42.6582000000,-83.3321,42.6582
23,367815058,2099,public_building,Oakland County Administrative Offices,-83.3316000000,42.6573000000,-83.3316,42.6573
24,367815163,2008,town_hall,Keego Harbor City Hall,-83.3417210000,42.6092262000,-83.34172,42.60923
25,367815276,2008,town_hall,Sylvan Lake City Hall,-83.3296008000,42.6122534000,-83.3296,42.61225
26,6093357191,2002,fire_station,,-83.4188286000,42.6842968000,-83.41883,42.6843
27,6656174323,2009,courthouse,Oakland County Courthouse,-83.3260573000,42.6556043000,-83.32606,42.6556
28,7431066655,2005,post_office,Going Postal,-83.3611364000,42.5753922000,-83.36114,42.57539
29,367813242,2002,fire_station,Township of Bloomfield Fire Station Number 2,-83.2160518000,42.5973473000,-83.21605,42.59735
30,1028441754,2001,police,,-83.2439775000,42.5844137000,-83.24398,42.58441
31,1028445471,2002,fire_station,,-83.2437039000,42.5844611000,-83.2437,42.58446
32,3508571654,2002,fire_station,Station 3,-83.1732141000,42.6345429000,-83.17321,42.63454
33,3509367127,2002,fire_station,Station 4,-83.1866189000,42.6804512000,-83.18662,42.68045
34,3599483685,2002,fire_station,,-83.2176992000,42.6346697000,-83.2177,42.63467
35,7641190276,2002,fire_station,Troy Fire Station 6,-83.1897358000,42.6038937000,-83.18974,42.60389
36,367813727,2007,library,Bloomfield Township Public Library,-83.2816000000,42.5656000000,-83.2816,42.5656
37,5819302033,2007,library,Cranbrook Library,-83.2535974000,42.5681506000,-83.2536,42.56815
38,6313512829,2001,police,Village of Oxford Police,-83.2668668000,42.8243924000,-83.26687,42.82439
39,367815322,2008,town_hall,Oakland Township Hall,-83.1588070000,42.7346191000,-83.15881,42.73462
40,2886322214,2002,fire_station,Oakland Township Fire Station 2,-83.1382993000,42.7717918000,-83.1383,42.77179
41,367814977,2001,police,Rochester Police Station,-83.1372536000,42.6832229000,-83.13725,42.68322
42,3314935762,2002,fire_station,Rochester Hills Station 5,-83.1290028000,42.6960390000,-83.129,42.69604
43,6578752138,2005,post_office,United States Post Office,-83.1334680000,42.6415879000,-83.13347,42.64159
44,7641190274,2002,fire_station,Troy Fire Station 5,-83.1110203000,42.6135220000,-83.11102,42.61352
45,7641190275,2002,fire_station,Troy Fire Station 2,-83.1485725000,42.6002247000,-83.14857,42.60022
46,3946389575,2005,post_office,post office,-83.4802704000,42.5410437000,-83.48027,42.54104
47,7459423413,2005,post_office,The UPS Store,-83.4768878000,42.4946015000,-83.47689,42.4946
48,2313769143,2001,police,,-83.3778848000,42.4648666000,-83.37788,42.46487
49,2313769196,2002,fire_station,,-83.3776878000,42.4647153000,-83.37769,42.46472
50,2331394829,2008,town_hall,,-83.3778008000,42.4650239000,-83.3778,42.46502
51,4306580160,2005,post_office,The UPS Store,-83.3977927000,42.4701125000,-83.39779,42.47011
52,4484804503,2005,post_office,The UPS Store,-83.3762360000,42.4994264000,-83.37624,42.49943
53,1804658193,2005,post_office,Holly Post Office,-83.6286251000,42.7920781000,-83.62863,42.79208
54,1804659230,2007,library,Holly Township Library,-83.6276144000,42.8046422000,-83.62761,42.80464
55,2187114352,2002,fire_station,Holly Fire Department,-83.6259432000,42.7892876000,-83.62594,42.78929
56,2187114506,2001,police,Holly Village Police Department,-83.6258895000,42.7889766000,-83.62589,42.78898
57,2903008165,2002,fire_station,Milford Fire Department,-83.6031315000,42.5850236000,-83.60313,42.58502
58,2903010402,2001,police,Milford Police Station,-83.5881514000,42.5867960000,-83.58815,42.5868
59,4514557775,2002,fire_station,North Oakland County Fire Authority,-83.6220351000,42.7341246000,-83.62204,42.73412
60,367813312,2002,fire_station,Clawson Fire Station,-83.1443976000,42.5323927000,-83.1444,42.53239
61,535533471,2001,police,Clawson Police,-83.1468953000,42.5369148000,-83.1469,42.53691
62,535533497,2005,post_office,Clawson Post Office,-83.1466979000,42.5361180000,-83.1467,42.53612
63,3709807537,2005,post_office,The UPS Store,-83.1756796000,42.5075002000,-83.17568,42.5075
64,7641190277,2002,fire_station,Troy Fire Station 3,-83.1782407000,42.5621288000,-83.17824,42.56213
65,367813310,2001,police,Beverly Hills Police Station,-83.2294787000,42.5172099000,-83.22948,42.51721
66,5819644762,2007,library,Kingswood Library,-83.2451069000,42.5726476000,-83.24511,42.57265
67,5819644763,2007,library,Lower Kingswood Library,-83.2449487000,42.5725567000,-83.24495,42.57256
68,7570742977,2002,fire_station,Birmingham Fire Department,-83.2351617000,42.5463142000,-83.23516,42.54631
69,974820043,2009,courthouse,43rd District Court,-83.1309788000,42.4607983000,-83.13098,42.4608
70,4957548914,2008,town_hall,Ferndale City Hall,-83.1310957000,42.4603852000,-83.1311,42.46039
71,4962249594,2002,fire_station,Ferndale City Fire Department,-83.1438437000,42.4593101000,-83.14384,42.45931
