provider,lat,lon,num_stops_per_week,score
Detroit Department of Transportation,42.44751,-83.20305,403,2
Detroit Department of Transportation,42.44778,-83.20272,405,2
Detroit Department of Transportation,42.45577,-83.20949,155,1
Detroit Department of Transportation,42.45376,-83.21241,153,1
Detroit Department of Transportation,42.4474,-83.084,132,1
Detroit Department of Transportation,42.44649,-83.14263,172,2
Detroit Department of Transportation,42.4456,-83.18156,132,1
Detroit Department of Transportation,42.44418,-83.23998,132,1
Detroit Department of Transportation,42.45615,-83.20735,153,1
Detroit Department of Transportation,42.44534,-83.19609,132,1
Detroit Department of Transportation,42.45389,-83.21197,155,1
Detroit Department of Transportation,42.44726,-83.09277,132,1
Detroit Department of Transportation,42.44741,-83.10329,132,1
Detroit Department of Transportation,42.44606,-83.16188,132,1
Detroit Department of Transportation,42.44541,-83.19109,132,1
Detroit Department of Transportation,42.44459,-83.22086,132,1
Detroit Department of Transportation,42.44424,-83.23728,132,1
Detroit Department of Transportation,42.4587,-83.2397,73,1
Detroit Department of Transportation,42.47364,-83.24246,73,1
Detroit Department of Transportation,42.47373,-83.24075,71,1
Detroit Department of Transportation,42.45794,-83.23998,71,1
Detroit Department of Transportation,42.44556,-83.21928,12,1
Detroit Department of Transportation,42.44917,-83.21939,12,1
Detroit Department of Transportation,42.45825,-83.22284,12,1
Detroit Department of Transportation,42.45883,-83.21698,12,1
Detroit Department of Transportation,42.45466,-83.21464,12,1
Detroit Department of Transportation,42.45812,-83.223,12,1
Detroit Department of Transportation,42.45649,-83.22201,12,1
Detroit Department of Transportation,42.45107,-83.22047,12,1
Detroit Department of Transportation,42.44871,-83.22039,12,1
Detroit Department of Transportation,42.45132,-83.2102,155,1
Detroit Department of Transportation,42.47072,-83.24067,71,1
Detroit Department of Transportation,42.46812,-83.24041,71,1
Detroit Department of Transportation,42.46583,-83.24029,71,1
Detroit Department of Transportation,42.45923,-83.24005,71,1
Detroit Department of Transportation,42.45486,-83.23985,71,1
Detroit Department of Transportation,42.45069,-83.23974,71,1
Detroit Department of Transportation,42.44686,-83.23962,71,1
Detroit Department of Transportation,42.4514,-83.23956,73,1
Detroit Department of Transportation,42.45699,-83.23967,73,1
Detroit Department of Transportation,42.46184,-83.23991,73,1
Detroit Department of Transportation,42.46636,-83.24011,73,1
Detroit Department of Transportation,42.46826,-83.24022,73,1
Detroit Department of Transportation,42.45228,-83.21158,155,1
Detroit Department of Transportation,42.45544,-83.20649,153,1
Detroit Department of Transportation,42.45642,-83.20659,155,1
Detroit Department of Transportation,42.45908,-83.20538,308,2
Detroit Department of Transportation,42.44477,-83.2145,132,1
Detroit Department of Transportation,42.44716,-83.20538,155,1
Detroit Department of Transportation,42.45536,-83.21073,153,1
Detroit Department of Transportation,42.45629,-83.20125,153,1
Detroit Department of Transportation,42.4588,-83.20133,153,1
Detroit Department of Transportation,42.44447,-83.2263,132,1
Detroit Department of Transportation,42.44595,-83.20531,132,1
Detroit Department of Transportation,42.44576,-83.20043,405,2
Detroit Department of Transportation,42.45796,-83.21284,24,1
Detroit Department of Transportation,42.44564,-83.23936,73,1
Detroit Department of Transportation,42.44737,-83.08665,132,1
Detroit Department of Transportation,42.4473,-83.09058,132,1
Detroit Department of Transportation,42.4473,-83.10017,132,1
Detroit Department of Transportation,42.44731,-83.10679,132,1
Detroit Department of Transportation,42.44725,-83.1092,132,1
Detroit Department of Transportation,42.44678,-83.12634,215,2
Detroit Department of Transportation,42.44672,-83.12881,215,2
Detroit Department of Transportation,42.44667,-83.13203,215,2
Detroit Department of Transportation,42.44663,-83.13367,215,2
Detroit Department of Transportation,42.44657,-83.13579,215,2
Detroit Department of Transportation,42.44659,-83.13773,215,2
Detroit Department of Transportation,42.44654,-83.14066,215,2
Detroit Department of Transportation,42.44643,-83.14499,172,2
Detroit Department of Transportation,42.44636,-83.14758,172,2
Detroit Department of Transportation,42.44631,-83.14935,172,2
Detroit Department of Transportation,42.44627,-83.15283,172,2
Detroit Department of Transportation,42.4462,-83.15575,172,2
Detroit Department of Transportation,42.44614,-83.15835,172,2
Detroit Department of Transportation,42.44611,-83.16005,172,2
Detroit Department of Transportation,42.44598,-83.16619,132,1
Detroit Department of Transportation,42.44587,-83.16908,132,1
Detroit Department of Transportation,42.44571,-83.17684,132,1
Detroit Department of Transportation,42.44554,-83.18387,132,1
Detroit Department of Transportation,42.44548,-83.18646,132,1
Detroit Department of Transportation,42.44581,-83.17177,132,1
Detroit Department of Transportation,42.4455,-83.20976,237,2
