Unnamed: 0,name,address,lat,lon
1,,"6042 ACME RD WILLIAMSBURG, MI 49690",44.77398,-85.49918
2,,"7171 S. CENTER HWY TRAVERSE CITY, MI 49684",44.87543,-85.67431
3,,"2121 COUNTY RD 633 GRAWN, MI 49637",44.65612,-85.69595
4,,"2121 COUNTY ROAD 633 GRAWN, MI 49637",44.65612,-85.69595
5,,"1965 THREE MILE ROAD NORTH TRAVERSE CITY, MI 49686",44.71433,-85.55776
6,,"110 HIGH LAKE ROAD TRAVERSE CITY, MI 49696",44.68765,-85.51136
7,,"134 MORGAN ST FIFE LAKE, MI 49633",44.57592,-85.35193
8,,"2025 EAST SILVER LAKE RD. N. TRAVERSE CITY, MI 49685",44.71642,-85.67796
9,,"3848 VETERANS DR TRAVERSE CITY, MI 49684",44.74065,-85.63097
10,,"3000 ALBANY TRAVERSE CITY, MI 49684",44.73527,-85.63502
11,,"2650 LAFRANIER ROAD TRAVERSE CITY, MI 49684",44.72487,-85.604
12,,"1881 LAFRANIER RD TRAVERSE CITY, MI 49686",44.71272,-85.60752
13,,"3686 S AIRPORT ROAD W TRAVERSE CITY, MI 49684",44.72456,-85.65031
14,,"9394 10TH ST INTERLOCHEN, MI 49643",44.64516,-85.76577
15,,"9700 RILEY RD INTERLOCHEN, MI 49643",44.64408,-85.77094
16,,"6880 SECOR ROAD TRAVERSE CITY, MI 49684",44.71646,-85.71346
17,,"7600 NORTH LONG LAKE RD TRAVERSE CITY, MI 49685",44.74633,-85.72991
18,,"1500 FISHER RD TRAVERSE CITY, MI 48684",44.71057,-85.77577
19,,"2991 W CENTER RD KINGSLEY, MI 49649",44.55543,-85.63523
20,,"2300 E M 113 KINGSLEY, MI 49649",44.58395,-85.52923
21,,"13235 CENTER RD TRAVERSE CITY, MI 49686",44.88067,-85.51589
22,,"6105 CENTER RD TRAVERSE CITY, MI 49686",44.7768,-85.58867
23,,"10200 E CARTER CENTRE TRAVERSE CITY, MI 49684",44.78171,-85.65059
24,,"1705 E. FRONT STREET TRAVERSE CITY, MI 49684",44.76418,-85.58434
25,,"933 ROSE STREET TRAVERSE CITY, MI 49686",44.74931,-85.59947
26,,"400 BOARDMAN AVENUE TRAVERSE CITY, MI 49684",44.76056,-85.61658
27,,"500 W FRONT ST TRAVERSE CITY, MI 49684",44.76435,-85.63152
28,,"322 SIXTH STREET TRAVERSE CITY, MI 49684",44.76195,-85.62699
29,,"1009 OAK ST TRAVERSE CITY, MI 49684",44.75304,-85.6302
30,,"5020 FIFE LAKE RD FIFE LAKE, MI 49633",44.61255,-85.35402
31,,"5777 VINTON RD WILLIAMSBURG, MI 49690",44.76962,-85.39855
32,,"8986 DAVIS RD BUCKLEY, MI 49620",44.55651,-85.75655
