Unnamed: 0,name,address,lat,lon
1,,"231 TROWBRIDGE ST ALLEGAN, MI 49010",42.52848,-85.85046
2,,"3037 118TH AVENUE ALLEGAN, MI 49010",42.55101,-85.84211
3,,"7104 107TH AVE SOUTH HAVEN, MI 49090",42.46929,-86.23688
4,,"471 41ST ST ALLEGAN, MI 49010",42.45245,-85.94417
5,,"1679 56TH STREET FENNVILLE, MI 49408",42.54153,-86.09275
6,,"4196 18TH STREET DORR, MI 49323",42.72468,-85.72252
7,,"4125 18TH STREET DORR, MI 49323",42.72024,-85.72027
8,,"222 S MAPLE FENNVILLE, MI 49408",42.59272,-86.10467
9,,"4219 52ND STREET HOLLAND, MI 49423",42.7271,-86.05573
10,,"1904 64TH ST FENNVILLE, MI 49408",42.55695,-86.17055
11,,"381 8TH ST PLAINWELL, MI 49080",42.44814,-85.62172
12,,"3440 M-40 HAMILTON, MI 49419",42.66931,-85.99788
13,,"128 S. FRANKLIN STREET HOPKINS, MI 49328",42.62323,-85.76162
14,,"4534 60TH STREET HOLLAND, MI 49423",42.74929,-86.13761
15,,"4338 BEELINE ROAD HOLLAND, MI 49423",42.73501,-86.15664
16,,"877 56TH STREET PULLMAN, MI 49450",42.48235,-86.09019
17,,"4451 12TH ST WAYLAND, MI 49348",42.7433,-85.66111
18,,"3134 57TH STREET FENNVILLE, MI 49408",42.64701,-86.10463
19,,"114 TEMPLETON ST. MARTIN, MI 49070",42.536,-85.63989
20,,"2999 30TH ST ALLEGAN, MI 49010",42.63818,-85.83989
21,,"117 E ORLEANS STREET OTSEGO, MI 49078",42.45958,-85.69695
22,,"A-4307 144TH AVENUE HOLLAND, MI 49423",42.73963,-85.96993
23,,"211 N MAIN STREET PLAINWELL, MI 49080",42.44492,-85.64316
24,,"3003 142ND AVENUE DORR, MI 49323",42.72495,-85.84144
25,,"102 BUTLER STREET SAUGATUCK, MI 49453",42.65493,-86.20439
26,,"3461 BLUE STAR HWY SAUGATUCK, MI 49453",42.66973,-86.18968
27,,"913 M-40 SOUTH ALLEGAN, MI 49010",42.48637,-85.85699
28,,"2054 NORTH M-40 ALLEGAN, MI 49010",42.56761,-85.9092
29,,"86 W. CENTER STREET DOUGLAS, MI 49406",42.6439,-86.20271
30,,"1895 118TH AVENUE ALLEGAN, MI 49010",42.55195,-85.73217
31,,"160 W. SUPERIOR ST WAYLAND, MI 49348",42.67392,-85.64464
32,,"1060 129TH AVENUE BRADLEY, MI 49311",42.63018,-85.64711
