,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,1386694965,2007,library,Delton District Library,-85.4079850000,42.5025214000,-85.40798,42.50252
1,1743801879,2005,post_office,"US Post Office, Delton",-85.3756776000,42.4392128000,-85.37568,42.43921
2,2745121220,2009,courthouse,,-85.2897467000,42.6481514000,-85.28975,42.64815
3,3389980012,2008,town_hall,Village Hall,-85.4645905000,42.7113055000,-85.46459,42.71131
4,4662601450,2001,police,,-85.3025891000,42.6490923000,-85.30259,42.64909
5,4662601466,2007,library,Hastings Public Library,-85.2849127000,42.6489884000,-85.28491,42.64899
6,4662601467,2001,police,,-85.2858058000,42.6490180000,-85.28581,42.64902
7,4662601468,2002,fire_station,,-85.2872515000,42.6502530000,-85.28725,42.65025
8,4775696308,2001,police,Barry County Substation,-85.4645259000,42.7111963000,-85.46453,42.7112
9,4775696309,2007,library,Middleville Village Library,-85.4644015000,42.7112825000,-85.4644,42.71128
