Unnamed: 0,name,address,lat,lon
1,,"1939 SOUTH AURELIUS RD MASON, MI 48854",42.52572,-84.52203
2,,"871 DECAMP ROAD STOCKBRIDGE, MI 49285",42.4755,-84.31876
3,,"2020 PARK LANE HOLT, MI 48842",42.64135,-84.51321
4,,"2074 AURELIUS ROAD HOLT, MI 48842",42.64257,-84.52208
5,,"2321 N AURELIUS RD HOLT, MI 48842",42.64911,-84.52432
6,,"2108 CEDAR ST HOLT, MI 48842",42.6437,-84.51849
7,,"5780 W HOLT ROAD HOLT, MI 48842",42.64149,-84.57381
8,,"1784 AURELIUS ROAD HOLT, MI 48842",42.63199,-84.52142
9,,"1924 COOLIDGE RD EAST LANSING, MI 48823",42.75621,-84.50214
10,,"241 BRODY SERVICE RD EAST LANSING, MI 48825",42.71813,-84.46829
11,,"444 ABBOT RD EAST LANSING, MI 48823",42.738,-84.48333
12,,"819 ABBOT RD EAST LANSING, MI 48823",42.74141,-84.48559
13,,"1635 COOLIDGE RD EAST LANSING, MI 48823",42.75138,-84.50382
14,,"1315 ABBOT RD EAST LANSING, MI 48823",42.74849,-84.48637
15,,"3383 E LAKE LANSING RD EAST LANSING, MI 48823",42.7582,-84.47784
16,,"841 TIMBERLANE ST EAST LANSING, MI 48823",42.74348,-84.45305
17,,"469 N HAGADORN RD EAST LANSING, MI 48823",42.73637,-84.46312
18,,"2700 BURCHAM DR EAST LANSING, MI 48823",42.74372,-84.44898
19,,"49 ABBOTT RD EAST LANSING, MI 48823",42.73411,-84.48288
20,,"804 E SHAW LN EAST LANSING, MI 48825",42.72475,-84.46872
21,,"393 CHESTNUT RD EAST LANSING, MI 48825",42.72888,-84.48721
22,,"1118 S HARRISON RD EAST LANSING, MI 48823",42.72145,-84.49449
23,,"1420 JOHNSON ST DANSVILLE, MI 48819",42.54944,-84.30136
24,,"333 E. MILLER ROAD LANSING, MI 48911",42.67081,-84.54916
25,,"2645 W HOLMES RD LANSING, MI 48911",42.69621,-84.58674
26,,"5825 WISE ROAD LANSING, MI 48911",42.6726,-84.59216
27,,"4501 PLEASANT GROVE ROAD LANSING, MI 48911",42.68872,-84.58125
28,,"333 DAHLIA DRIVE LANSING, MI 48911",42.68062,-84.55678
29,,"915 ATTWOOD STREET LANSING, MI 48911",42.67501,-84.56537
