geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
26115830100,115,0.00996,1,0.96302,0,0.07051,0,0.07391,0,0.10241,0,0.01944,1,0.02263,1,0.04032,0,0.90223,0,0.02416,0,0.0,1,0.00554,0.03293,3540,56.65028,62.48866,0.26282,0.12362,0.49952,0.12186
26115830200,115,0.00564,1,0.99767,0,0.07008,0,0.06185,0,0.10746,0,0.00975,1,0.00719,1,0.0563,0,0.89562,0,0.03726,0,0.16771,0,0.01405,0.03212,5759,39.49991,145.79779,0.23279,0.06746,,0.1241
26115830300,115,0.0,1,0.95684,0,0.17117,0,0.08815,0,0.0735,0,0.0,1,0.00678,1,0.03065,1,0.93328,0,0.02602,0,0.0382,0,0.05376,0.02052,3751,58.35126,64.2831,0.3907,0.07757,0.00097,0.28959
26115830400,115,0.00462,1,0.95841,0,0.1502,0,0.0663,0,0.06928,0,0.00124,1,0.00174,1,0.02111,1,0.95133,0,0.02745,0,0.0,1,0.01338,0.02359,4032,31.88242,126.4647,0.35733,0.03508,0.0,0.23023
26115830500,115,0.01117,1,0.96431,0,0.09937,0,0.07666,0,0.09817,0,0.00979,1,0.03994,1,0.03247,1,0.90028,0,0.02615,0,0.0392,0,0.0102,0.02844,3968,94.90685,41.80942,0.25864,0.19999,0.24488,0.2
26115830600,115,0.02211,0,0.98242,0,0.12181,0,0.09993,0,0.07465,0,0.00645,1,0.07838,0,0.0682,1,0.82728,0,0.01992,0,0.0,1,0.00265,0.02665,3050,92.9737,32.80498,0.02185,0.0,0.00046,6e-05
26115830700,115,0.01293,1,0.96196,0,0.13622,0,0.04983,0,0.05997,0,0.01151,1,0.00643,1,0.01981,1,0.95154,0,0.02407,0,0.0,1,0.02026,0.0262,3665,94.25017,38.88587,0.21143,0.09092,2e-05,0.22352
26115830800,115,0.01217,1,0.9176,0,0.12553,0,0.07733,0,0.06407,0,0.00175,1,0.00597,1,0.00874,1,0.97961,0,0.04707,0,0.0,1,0.05242,0.04964,6759,125.88487,53.69192,0.2406,0.35714,0.33333,0.17073
26115830900,115,0.00332,1,0.99574,0,0.1068,0,0.06391,1,0.10296,0,0.0,1,0.0,1,0.01381,1,0.98619,0,0.01841,0,0.0,1,0.00279,0.01908,2760,68.23923,40.44594,0.34127,0.94206,0.48735,0.26286
26115831000,115,0.0102,1,0.98048,0,0.11081,0,0.10231,0,0.05455,0,0.0,1,0.03112,1,0.04592,1,0.88475,0,0.02049,0,0.0,1,0.00679,0.02249,3056,57.47699,53.1691,0.27455,0.11111,0.0,0.15534
26115831100,115,0.00241,1,0.97059,0,0.07262,0,0.06167,0,0.08855,0,0.0,1,0.00812,1,0.03132,1,0.93774,0,0.0182,0,0.0,1,0.01025,0.02572,2545,28.40308,89.60295,0.30827,0.14421,0.0,0.16841
26115831200,115,0.00624,1,0.97206,0,0.21559,0,0.21935,0,0.11639,0,0.0,1,0.05213,1,0.05444,0,0.89011,0,0.04452,0,0.00498,0,0.02926,0.04139,6611,44.61527,148.17796,0.24356,0.17602,0.0,0.11428
26115831300,115,0.00131,1,0.9539,0,0.15552,0,0.16957,0,0.10334,0,0.0002,1,0.01105,1,0.06036,1,0.89912,0,0.03146,0,0.313,0,0.01993,0.01898,5296,15.11578,350.3624,0.27377,0.15151,0.0,0.0945
26115831400,115,0.00844,1,0.90929,0,0.10802,0,0.12935,0,0.08644,0,0.00996,1,0.12237,0,0.03449,1,0.81227,0,0.04685,0,0.07393,0,0.06633,0.04154,7317,14.83555,493.20707,0.29769,0.09416,0.36478,0.13264
26115831500,115,0.0,1,0.82209,0,0.11594,0,0.12078,0,0.06886,0,0.00031,1,0.02947,1,0.00434,1,0.95068,0,0.02325,0,0.10024,0,0.04274,0.01926,3478,4.26612,815.26076,0.35302,0.0205,0.00053,0.21323
26115831600,115,0.00306,1,0.89387,0,0.0977,0,0.11354,0,0.08824,0,0.0,1,0.00095,1,0.06072,1,0.91904,0,0.02174,0,0.15458,0,0.10618,0.01817,3332,2.99943,1110.87853,0.27742,0.09704,0.3635,0.13543
26115831700,115,0.01387,1,0.94502,0,0.11588,0,0.11626,0,0.08792,0,0.0,1,0.00917,1,0.06065,0,0.91361,0,0.02481,0,0.0,1,0.06883,0.02879,4057,17.61182,230.35664,0.24208,0.2191,0.34727,0.0873
26115831800,115,0.02232,1,0.82014,0,0.19343,0,0.53053,0,0.07033,0,0.00557,1,0.13719,0,0.08357,1,0.60933,0,0.00869,0,0.0,1,0.03003,0.01306,1454,8.32803,174.59111,0.20926,0.00754,,0.1211
