idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
21,-83.65076,42.44173,0.96922,0.94251,0.65749,0.6589,0.75237,0.5277,0.55863,0.54018,0.3681,0.26259,0.84535,0.98587,0.63875,0.64428
60,-83.65067,42.44892,0.96922,0.96218,0.36431,0.6589,0.75237,0.5277,0.55863,0.54018,0.3681,0.26259,0.84569,0.97499,0.61534,0.62124
93,-83.33006,42.44636,0.78359,0.0,0.82899,0.91396,0.96455,0.81025,0.77548,0.71275,0.91445,0.30711,0.94829,0.23705,0.64669,0.63581
94,-83.32034,42.44626,0.78359,0.0,0.63345,0.91396,0.96455,0.81025,0.77548,0.71275,0.91445,0.30711,0.94829,0.41194,0.63915,0.62701
100,-83.26205,42.44569,0.61374,0.93756,0.36247,0.81272,0.0,0.93644,0.32071,0.58038,0.83918,0.68871,0.84307,0.97844,0.60969,0.63131
101,-83.25234,42.44559,0.11857,0.95926,0.37834,0.27701,0.91066,0.7899,0.75188,0.29289,0.90838,0.90032,0.89813,0.96548,0.69297,0.67699
102,-83.24262,42.44549,0.11857,0.0,0.58665,0.27701,0.91066,0.7899,0.75188,0.29289,0.90838,0.90032,0.89818,0.39262,0.61528,0.589
152,-83.34936,42.45373,0.78359,0.0,0.54202,0.91396,0.96455,0.81025,0.77548,0.71275,0.91445,0.30711,0.65992,0.48429,0.61448,0.59652
153,-83.33965,42.45364,0.78359,0.0,0.80855,0.91396,0.96455,0.81025,0.77548,0.71275,0.91445,0.30711,0.65992,0.55649,0.6403,0.62183
168,-83.19391,42.45218,0.88769,0.97776,0.33722,0.78922,0.67915,0.88847,0.60447,0.40753,0.84841,0.74528,0.59092,0.9966,0.64765,0.65281
169,-83.18419,42.45208,0.88769,0.0,0.82311,0.78922,0.67915,0.88847,0.60447,0.40753,0.84841,0.74528,0.59189,0.61831,0.66108,0.65252
170,-83.17447,42.45197,0.02282,0.978,0.0,0.89502,0.0,0.80345,0.21112,0.92571,0.93125,0.77514,0.97227,0.94096,0.69598,0.73357
171,-83.16476,42.45186,0.15815,0.95717,0.59883,0.97388,0.0,0.9714,0.16426,0.05477,0.95572,0.82739,0.95013,0.95067,0.63832,0.66667
172,-83.15504,42.45176,0.15815,0.0,0.44928,0.97388,0.0,0.9714,0.16426,0.05477,0.95572,0.82739,0.72794,0.81777,0.56696,0.57123
173,-83.14533,42.45165,0.92479,0.0,0.92688,0.62981,0.82802,0.4805,0.42622,0.0,0.70711,0.84365,0.85783,0.52712,0.59871,0.57049
174,-83.13561,42.45154,0.92479,0.67424,0.87463,0.62981,0.82802,0.4805,0.42622,0.0,0.70711,0.84365,0.75815,0.94916,0.67286,0.66093
175,-83.1259,42.45143,0.29099,0.77126,0.82166,0.91556,0.94557,0.85234,0.41865,0.12799,0.88983,0.72051,0.87298,0.86244,0.77466,0.76809
176,-83.11618,42.45132,0.04151,0.79573,0.0,0.76941,0.0,0.80869,0.76572,0.1698,0.87113,0.81709,0.88609,0.93367,0.62556,0.64572
177,-83.10646,42.45121,0.65545,0.0,0.90668,0.8774,0.74178,0.95853,0.18106,0.52294,0.96154,0.66414,0.99845,0.6942,0.7283,0.71976
179,-83.08703,42.45098,0.67783,0.86404,0.67526,0.85001,0.0,0.96713,0.52581,0.22501,0.95144,0.79544,0.99262,0.92877,0.67247,0.69664
209,-83.38811,42.46128,0.22437,0.67424,0.77995,0.68774,0.97155,0.72751,0.47919,0.86254,0.6841,0.50182,0.13644,0.9731,0.58068,0.57455
222,-83.26179,42.46008,0.61374,0.96009,0.31746,0.81272,0.0,0.93644,0.32071,0.58038,0.83918,0.68871,0.48565,0.76305,0.58953,0.6207
227,-83.2132,42.45958,0.34955,0.99553,0.6556,0.92916,0.95829,0.87686,0.67507,0.09502,0.86676,0.78509,0.67531,0.99806,0.68997,0.67314
229,-83.19377,42.45938,0.88769,0.0,0.931,0.78922,0.67915,0.88847,0.60447,0.40753,0.84841,0.74528,0.37179,0.89629,0.61558,0.60961
230,-83.18405,42.45927,0.88769,0.85671,0.6755,0.78922,0.67915,0.88847,0.60447,0.40753,0.84841,0.74528,0.37193,0.82049,0.61815,0.62558
231,-83.17433,42.45917,0.02282,0.0,0.92702,0.89502,0.0,0.80345,0.21112,0.92571,0.93125,0.77514,0.97155,0.40063,0.57492,0.58604
232,-83.16461,42.45906,0.02282,0.0,0.88235,0.89502,0.0,0.80345,0.21112,0.92571,0.93125,0.77514,0.9731,0.42068,0.64558,0.67121
235,-83.13546,42.45874,0.92479,0.91595,0.85249,0.62981,0.82802,0.4805,0.42622,0.0,0.70711,0.84365,0.62734,0.88152,0.574,0.56238
237,-83.11603,42.45852,0.04151,0.94659,0.0,0.76941,0.0,0.80869,0.76572,0.1698,0.87113,0.81709,0.88779,0.93251,0.57409,0.59651
238,-83.10631,42.4584,0.65545,0.67424,0.69094,0.8774,0.74178,0.95853,0.18106,0.52294,0.96154,0.66414,0.99845,0.657,0.69694,0.69878
239,-83.0966,42.45829,0.67783,0.0,0.94571,0.85001,0.0,0.96713,0.52581,0.22501,0.95144,0.79544,0.9933,0.50876,0.5617,0.57586
240,-83.08688,42.45818,0.67783,0.0,0.86404,0.85001,0.0,0.96713,0.52581,0.22501,0.95144,0.79544,0.99262,0.81816,0.56964,0.58165
283,-83.26165,42.46728,0.61374,0.95528,0.44642,0.81272,0.0,0.93644,0.32071,0.58038,0.83918,0.68871,0.63841,0.97096,0.58985,0.61337
901,-83.18249,42.53842,0.57281,0.95611,0.0,0.5698,0.78548,0.11969,0.5999,0.72857,0.71503,0.94062,0.63355,0.95766,0.57498,0.56927
1813,-83.25833,42.64717,0.89755,0.98131,0.0,0.90095,0.0,0.95033,0.96829,0.81787,0.95761,0.96048,0.53552,0.98053,0.63567,0.66278
1860,-83.39469,42.65565,0.61986,0.82807,0.50648,0.85725,0.67259,0.61918,0.92697,0.60403,0.83647,0.97854,0.64637,0.89731,0.67556,0.67218
1861,-83.38494,42.65557,0.13741,0.99951,0.25773,0.51265,0.0,0.69376,0.9479,0.45322,0.76286,0.77684,0.7411,0.97009,0.5646,0.58048
1862,-83.37519,42.65548,0.13741,0.99951,0.25773,0.51265,0.0,0.69376,0.9479,0.45322,0.76286,0.77684,0.7411,0.97009,0.5646,0.58048
