Unnamed: 0,name,address,lat,lon
1,,"1106 ST. CLAIR BLVD ALGONAC, MI 48001",42.6199,-82.53321
2,,"740 CAPAC ALLENTON, MI 48002",42.91537,-82.94499
3,,"7645 SAYLES RD YALE, MI 48097",43.1198,-82.79764
4,,"4000 BURTCH ROAD BURTCHVILLE, MI 48059",43.11624,-82.50043
5,,"4512 MELDRUM ROAD CASCO, MI 48064",42.76708,-82.67305
6,,"4560 INDIAN TRAIL RD CHINA, MI 48054",42.77114,-82.55272
7,,"5200 TAFT ROAD ALGONAC, MI 48001",42.62876,-82.5832
8,,"230 LACROIX ROAD HARSENS ISLAND, MI 48028",42.58438,-82.56272
9,,"3350 VINCENT RD. NORTH STREET, MI 48049",43.00178,-82.55309
10,,"4545 BROTT ROAD NORTH STREET, MI 48049",43.03668,-82.60981
11,,"1732 BAUMAN ROAD COLUMBUS, MI 48063",42.84863,-82.70362
12,,"7459 N. COUNTY ROAD 415 MCMILLAN, MI 49853",46.33713,-85.68771
13,,"7008 MARSH ROAD MARINE CITY, MI 48039",42.69644,-82.54251
14,,"5111 RIVER ROAD EAST CHINA, MI 48054",42.75815,-82.48257
15,,"11100 DUNNIGAN ROAD EMMETT, MI 48022",43.00704,-82.78161
16,,"4801 LAKE SHORE RD FORT GRATIOT, MI 48059",43.04926,-82.45302
17,,"3985 KEEWAHDIN FORT GRATIOT, MI 48059",43.037,-82.4949
18,,"3720 KEEWAHDIN RD FORT GRATIOT, MI 48059",43.03939,-82.48479
19,,"3559 POLLINA AVE FORT GRATIOT, MI 48059",43.01503,-82.48613
20,,"7942 WILDCAT ROAD JEDDO, MI 48032",43.13534,-82.58155
21,,"4030 WILLIAMS RD., LEWISTON, MI LEWISTON, MI 49756",44.82656,-84.29427
22,,"9025 YALE ROAD AVOCA, MI 48006",43.13229,-82.70157
23,,"6761 N 35 RD, MANTON MANTON, MI 49663",44.43601,-85.47962
24,,"3447 W. TEMPLE DR. HARRISON, MI 48625",44.03092,-84.86387
25,,"5589 S 200TH AVE HESPERIA, MI 49421",43.59036,-86.0588
26,,"7085 MELDRUM RD FAIR HAVEN, MI 48023",42.69012,-82.66869
27,,"4420 KILGORE ROAD AVOCA, MI 48006",43.03012,-82.69298
28,,"7150 SMITHS CREEK RD SMITHS CREEK, MI 48074",42.91749,-82.60664
29,,"2160 WADHAMS RD SMITHS CREEK, MI 48074",42.9686,-82.54203
30,,"13995 YALE ROAD YALE, MI 48097",43.12754,-82.89338
31,,"200 S PARKER MARINE CITY, MI 48039",42.71916,-82.50104
32,,"204 E MAIN MARION, MI 49665",44.10225,-85.14454
33,,"1245 6TH STREET MARYSVILLE, MI 48040",42.92053,-82.49385
34,,"1569 MICHIGAN AVE MARYSVILLE, MI 48040",42.9056,-82.47908
35,,"400 COLLARD DRIVE MARYSVILLE, MI 48040",42.91318,-82.47608
36,,"1076 6TH ST MARYSVILLE, MI 48040",42.92187,-82.49177
37,,"35095 POTTER STREET MEMPHIS, MI 48041",42.89598,-82.76801
38,,"109 E KEMPF CT CAPAC, MI 48014",43.01752,-82.92742
39,,"3240 PINE GROVE AVENUE PORT HURON, MI 48060",43.00987,-82.44405
40,,"2720 RIVERSIDE DRIVE PORT HURON, MI 48060",43.00203,-82.45102
41,,"2829 ARMOUR ST PORT HURON, MI 48060",43.00649,-82.42679
42,,"701 MCMORRAN BOULEVARD PORT HURON, MI 48060",42.979,-82.42618
43,,"828 LAPEER AVE PORT HURON, MI 48060",42.97578,-82.43048
44,,"1232 GRISWOLD ST PORT HURON, MI 48060",42.96692,-82.43692
45,,"3013 - 24TH ST PORT HURON, MI 48060",42.9477,-82.45208
46,,"2186 WATER ST. PORT HURON, MI 48060",42.99003,-82.45014
47,,"4134 W. WATER ST PORT HURON, MI 48060",42.99553,-82.48976
48,,"3800 LAPEER ROAD PORT HURON, MI 48060",42.9804,-82.4787
49,,"1520 MICHIGAN RD PORT HURON, MI 48060",42.95217,-82.48049
50,,"13016 BELLE RIVER ROAD RILEY, MI 48041",42.94136,-82.84225
51,,"547 N CARNEY DR ST CLAIR, MI 48079",42.83161,-82.50311
52,,"415 N NINTH ST SAINT CLAIR, MI 48079",42.82756,-82.49375
53,,"515 FRED W MOORE HWY ST CLAIR, MI 48079",42.81783,-82.49143
54,,"1539 S. BARTLETT ROAD ST CLAIR, MI 48079",42.85967,-82.53655
55,,"1372 WALES CENTER ROAD GOODELLS, MI 48027",42.94113,-82.67748
56,,"111 WEST MECHANIC STREET YALE, MI 48097",43.1291,-82.79967
