osm_id,code,fclass,name,point_x,point_y,lon,lat
354002248,2082,school,East China School,-82.5051897000,42.7561441000,-82.50519,42.75614
354002373,2082,school,Algonac High School,-82.5824124000,42.6272709000,-82.58241,42.62727
354002820,2082,school,Harsens Island School,-82.5735188000,42.5994787000,-82.57352,42.59948
354002856,2082,school,Holy Cross School,-82.4951875000,42.7122557000,-82.49519,42.71226
354003660,2082,school,Washington School,-82.4935212000,42.7244777000,-82.49352,42.72448
619027751,2501,supermarket,VG's,-82.5095197000,42.6967981000,-82.50952,42.6968
3983242449,2082,school,Algonquin Middle School,-82.5434554000,42.6330429000,-82.54346,42.63304
3983242450,2082,school,Millside Elementary School,-82.5436999000,42.6312291000,-82.5437,42.63123
6769685187,2082,school,Riverview East High School,-82.5076386000,42.7145637000,-82.50764,42.71456
354002065,2082,school,Drennan School,-82.9546578000,43.1347489000,-82.95466,43.13475
354002626,2082,school,Lynn Corner School,-82.8993777000,43.1130822000,-82.89938,43.11308
354003634,2082,school,Sharpsville School,-82.9957707000,43.1522490000,-82.99577,43.15225
6727120753,2082,school,Phoenix Alternative School,-82.8064442000,43.1253564000,-82.80644,43.12536
354001444,2082,school,Indianwood School,-82.5315862000,42.9928068000,-82.53159,42.99281
354001492,2082,school,Adventist School,-82.4818614000,42.9719741000,-82.48186,42.97197
354002240,2082,school,Eddy Elementary,-82.4933633000,42.8267975000,-82.49336,42.8268
354002569,2082,school,Kimball School,-82.5543637000,42.9619738000,-82.55436,42.96197
354002572,2082,school,Krafft School,-82.4649174000,43.0244736000,-82.46492,43.02447
354002746,2082,school,Foley School,-82.7632592000,42.9633613000,-82.76326,42.96336
354002766,2082,school,Grant School,-82.4401922000,42.9508636000,-82.44019,42.95086
354002842,2082,school,Jefferson School,-82.4335262000,42.9883631000,-82.43353,42.98836
354002892,2082,school,Saint Marys School,-82.4917734000,42.8273727000,-82.49177,42.82737
354003177,2082,school,Red School,-82.5918663000,43.0211394000,-82.59187,43.02114
354003617,2082,school,Sparlingville School,-82.5235295000,42.9619740000,-82.52353,42.96197
354003651,2082,school,Swamp School,-82.7321481000,43.0100275000,-82.73215,43.01003
354003683,2082,school,Vincent School,-82.5246422000,43.0275287000,-82.52464,43.02753
354003706,2082,school,Trinity School,-82.4340812000,42.9675301000,-82.43408,42.96753
4794472102,2303,cafe,The Boathouse by Kate's,-82.4196361000,42.9722367000,-82.41964,42.97224
6744555329,2082,school,Virtual Learning Academyof Saint Clair County,-82.4805361000,42.9521231000,-82.48054,42.95212
6802913626,2083,kindergarten,Early Childhood Center,-82.4511266000,43.0022423000,-82.45113,43.00224
6945586474,2084,college,Resa East Campus,-82.4734429000,42.9141158000,-82.47344,42.91412
7045255020,2303,cafe,Starbucks,-82.4554262000,43.0317363000,-82.45543,43.03174
7045271289,2303,cafe,Tim Hortons,-82.4549108000,43.0197352000,-82.45491,43.01974
7045331030,2501,supermarket,Kroger,-82.4543419000,43.0245963000,-82.45434,43.0246
7047734982,2501,supermarket,Save-A-Lot,-82.4554478000,42.9758805000,-82.45545,42.97588
7047788658,2501,supermarket,Vinckier Foods,-82.5357995000,42.9855271000,-82.5358,42.98553
7047949517,2501,supermarket,Wally's Supermarket,-82.4982441000,42.9129591000,-82.49824,42.91296
7047953966,2303,cafe,Starbucks,-82.4977464000,42.9083697000,-82.49775,42.90837
7060277330,2303,cafe,Pelican Cafe,-82.4909998000,42.9133189000,-82.491,42.91332
7242816572,2501,supermarket,Neiman's Family Market,-82.5034117000,42.8196371000,-82.50341,42.81964
354002201,2082,school,Fair Haven School,-82.6429696000,42.6861440000,-82.64297,42.68614
354002469,2082,school,Anchor Bay School,-82.6896387000,42.7053101000,-82.68964,42.70531
938118399,2002,fire_station,Clay Township Fire Station #1,-82.5848106000,42.6248963000,-82.58481,42.6249
4612688376,2005,post_office,F B Package & Shipping Center,-82.4929148000,42.7152863000,-82.49291,42.71529
4612692252,2005,post_office,United States Post Office,-82.4930360000,42.7150192000,-82.49304,42.71502
4681527395,2001,police,Marine City Police Department,-82.5000437000,42.7158227000,-82.50004,42.71582
5266757032,2007,library,St Clair County Main Library,-82.4214630000,42.9782919000,-82.42146,42.97829
6945586472,2008,town_hall,Marysville New City Hall,-82.4734069000,42.9123853000,-82.47341,42.91239
6945586473,2007,library,Marysville Library,-82.4733565000,42.9131502000,-82.47336,42.91315
7045295965,2005,post_office,The UPS Store,-82.4478374000,43.0153752000,-82.44784,43.01538
7045312329,2005,post_office,United States Post Office,-82.4533880000,43.0373751000,-82.45339,43.03738
2467282252,2002,fire_station,,-82.6688664000,42.6917223000,-82.66887,42.69172
2467282259,2007,library,Ira Township Library,-82.6688361000,42.6930465000,-82.66884,42.69305
