Unnamed: 0,name,address,lat,lon
1,,"139 W. CHICAGO STREET ALLEN, MI 49227",41.95662,-84.76946
2,,"6550 - 96TH AVE ZEELAND, MI 49464",42.88787,-86.0209
3,,"7161 - 72ND AVE HUDSONVILLE, MI 49426",42.89912,-85.96185
4,,"5346 TYLER ST HUDSONVILLE, MI 49426",42.89959,-85.9154
5,,"3509 SEHLER ST. CONKLIN, MI 49403",43.1281,-85.87499
6,,"289 DANFORTH STREET COOPERSVILLE, MI 49404",43.06304,-85.93444
7,,"17431 112TH AVE. NUNICA, MI 49448",43.0861,-86.06948
8,,"17290 ROOSEVELT ROAD FERRYSBURG, MI 49409",43.08731,-86.21717
9,,"6610 36TH AVE HUDSONVILLE, MI 49426",42.88932,-85.87147
10,,"2795 ROSEWOOD ST JENISON, MI 49428",42.89687,-85.85081
11,,"1725 PORT SHELDON ST JENISON, MI 49428",42.88678,-85.82508
12,,"1101 CYPRESS DR JENISON, MI 49428",42.91486,-85.81017
13,,"2900 BALDWIN ST HUDSONVILLE, MI 49426",42.90466,-85.85358
14,,"1571 BALDWIN ST JENISON, MI 49428",42.90763,-85.82097
15,,"1515 BALDWIN ST JENISON, MI 49428",42.90869,-85.81989
16,,"6360 14TH AVE HUDSONVILLE, MI 49426",42.88478,-85.81574
17,,"1481 BALDWIN ST JENISON, MI 49428",42.90827,-85.81871
18,,"1260 CHICAGO DR JENISON, MI 49428",42.89443,-85.81321
19,,"4466 BAUER RD HUDSONVILLE, MI 49426",42.91666,-85.89344
20,,"3350 BALDWIN ST HUDSONVILLE, MI 49426",42.90504,-85.8658
21,,"4114 BALDWIN ST HUDSONVILLE, MI 49426",42.90526,-85.88504
22,,"2021 SHELDON RD GRAND HAVEN, MI 49417",43.04498,-86.22861
23,,"1401 S GRIFFIN ST GRAND HAVEN, MI 49417",43.04783,-86.21105
24,,"901 COLUMBUS AVE GRAND HAVEN, MI 49417",43.06207,-86.21949
25,,"421 COLUMBUS AVE GRAND HAVEN, MI 49417",43.06386,-86.22572
26,,"13060 US-31 GRAND HAVEN, MI 49417",43.00596,-86.20273
27,,"14932 MERCURY DR GRAND HAVEN, MI 49417",43.02829,-86.15968
28,,"17306 CHURCH HILL STREET GRAND HAVEN, MI 49417",43.01652,-86.21696
29,,"13300 168TH GRAND HAVEN, MI 49417",43.01006,-86.20418
30,,"133 E 34TH STREET HOLLAND, MI 49423",42.76674,-86.1007
31,,"517 W 32ND STREET HOLLAND, MI 49423",42.76883,-86.13089
32,,"836 EAST 8TH STREET HOLLAND, MI 49423",42.78996,-86.07137
33,,"77 WEST 11TH STREET HOLLAND, MI 49423",42.78815,-86.11096
34,,"435 VANRAALTE HOLLAND, MI 49423",42.7808,-86.12014
35,,"630 STATE ST HOLLAND, MI 49423",42.77365,-86.10332
36,,"3275 CENTRAL BLVD HUDSONVILLE, MI 49426",42.86663,-85.8631
37,,"4950 32ND AVENUE HUDSONVILLE, MI 49426",42.85865,-85.85993
38,,"2445 RILEY ST HUDSONVILLE, MI 49426",42.82596,-85.84356
39,,"3515 PERRY ST HUDSONVILLE, MI 49426",42.79722,-85.86937
40,,"2380 RILEY ST HUDSONVILLE, MI 49426",42.82528,-85.84171
41,,"6480 - 136TH AVE HOLLAND, MI 49424",42.88668,-86.11915
42,,"1/2 MI W OF US27 ON PRATT RD SAINT JOHNS, MI 48879",43.06356,-84.5649
43,,"669 HARRINGTON AVE HOLLAND, MI 49423",42.77185,-86.17841
44,,"895 OTTAWA BEACH RD HOLLAND, MI 49424",42.80086,-86.14585
45,,"12 S. 160TH AVE. HOLLAND, MI 49424",42.79648,-86.17776
46,,"1627 LAKEWOOD BLVD HOLLAND, MI 49424",42.80453,-86.17597
47,,"480 152ND AVE. HOLLAND, MI 49424",42.81131,-86.15842
48,,"2165 W. LAKEWOOD BLVD HOLLAND, MI 49424",42.80485,-86.19823
49,,"6900 ARTHUR ST COOPERSVILLE, MI 49404",43.05658,-85.95899
50,,"16201 PORT SHELDON ST. WEST OLIVE, MI 49460",42.88518,-86.18336
51,,"12011 120TH AVE GRAND HAVEN, MI 49417",42.98728,-86.08466
52,,"406 E. SAVIDGE ST. SPRING LAKE, MI 49456",43.07625,-86.1902
53,,"15550 CLEVELAND SPRING LAKE, MI 49456",43.07552,-86.17373
54,,"18964 174TH AVE SPRING LAKE, MI 49456",43.11329,-86.21891
55,,"16790 VANWAGONER ROAD SPRING LAKE, MI 49456",43.09522,-86.20449
56,,"14528 LEONARD ROAD SPRING LAKE, MI 49456",43.05854,-86.14881
57,,"0-1451 LEONARD STREET NW GRAND RAPIDS, MI 49544",42.98976,-85.82519
58,,"112 E. CENTER ST. WALDRON, MI 49288",41.72785,-84.41983
59,,"15164 JUNIPER DR. MARNE, MI 49435",43.04444,-85.84594
60,,"14 S CHURCH ZEELAND, MI 49464",42.81174,-86.01431
61,,"7250 RANSOM ST ZEELAND, MI 49464",42.84764,-85.96167
62,,"6582 BYRON ROAD ZEELAND, MI 49464",42.81147,-85.94438
63,,"615 - 68TH AVENUE ZEELAND, MI 49464",42.78018,-85.95155
64,,"2446 64TH AVE ZEELAND, MI 49464",42.81274,-85.9396
