idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
620,-85.50254,44.60055,0.87958,0.83096,0.62559,0.77703,0.0,0.36491,0.08438,0.66974,0.51187,0.37804,0.92428,0.92149,0.60104,0.63246
1440,-85.63621,44.72155,0.79575,0.99916,0.75217,0.9986,0.88388,0.96228,0.81084,0.82006,0.96228,0.93266,0.42107,0.99078,0.75615,0.75388
1443,-85.60592,44.72188,0.79575,0.96927,0.82788,0.9986,0.88388,0.96228,0.81084,0.82006,0.96228,0.93266,0.44845,0.99693,0.82532,0.83109
