,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,1821686799,2001,police,,-84.7538042000,42.2455189000,-84.7538,42.24552
1,7659656801,2002,fire_station,,-84.7528104000,42.2033696000,-84.75281,42.20337
2,7039022145,2002,fire_station,,-84.8059701000,42.1458369000,-84.80597,42.14584
3,461101584,2001,police,Battle Creek Police Department,-85.1786290000,42.3176941000,-85.17863,42.31769
4,461101593,2005,post_office,Battle Creek US Post Office,-85.1875476000,42.3195338000,-85.18755,42.31953
5,461218203,2008,town_hall,Battle Creek City Hall,-85.1792255000,42.3167352000,-85.17923,42.31674
6,461218206,2009,courthouse,Calhoun County Courthouse,-85.1768565000,42.3162973000,-85.17686,42.3163
7,1816124849,2002,fire_station,Battle Creek Fire Department,-85.1758728000,42.3157346000,-85.17587,42.31573
8,4771957476,2002,fire_station,Burlington Fire Dept.,-85.0809808000,42.1063537000,-85.08098,42.10635
9,1743804655,2005,post_office,US Post Office Bedford,-85.2330243000,42.3958081000,-85.23302,42.39581
