Unnamed: 0,name,address,lat,lon
1,,"74500 BURK STREET ARMADA, MI 48005",42.84651,-82.88224
2,,"75400 NORTH AVE. ARMADA, MI 48005",42.85203,-82.88269
3,,"3156 E. 12 MILE RD. DAFTER, MI 49724",46.33103,-84.29834
4,,"74903 MCKAY ROAD ROMEO, MI 48065",42.84609,-83.00399
5,,"361 MORTON STREET ROMEO, MI 48065",42.80692,-83.0233
6,,"223 EAST GATES STREET ROMEO, MI 48065",42.8104,-83.01323
7,,"26300 ARSENAL CENTER LINE, MI 48015",42.48673,-83.02048
8,,"7070 E. TEN MILE RD. CENTER LINE, MI 48015",42.47687,-83.03286
9,,"25355 LAWRENCE CENTER LINE, MI 48015",42.48041,-83.03274
10,,"8830 TEN MILE RD. CENTER LINE, MI 48015",42.47741,-83.01738
11,,"48400 SUGARBUSH NEW BALTIMORE, MI 48047",42.66415,-82.79614
12,,"48650 SUGARBUSH RD NEW BALTIMORE, MI 48047",42.66277,-82.78982
13,,"33700 HOOKER NEW BALTIMORE, MI 48047",42.66283,-82.77145
14,,"52216 SIERRA DR NEW BALTIMORE, MI 48047",42.68613,-82.79904
15,,"32900 24 MILE ROAD NEW BALTIMORE, MI 48047",42.68921,-82.77862
16,,"29901 24 MILE ROAD CHESTERFIELD, MI 48051",42.69146,-82.80854
17,,"46000 SUGARBUSH RD NEW BALTIMORE, MI 48047",42.63664,-82.83356
18,,"47260 SUGARBUSH RD NEW BALTIMORE, MI 48047",42.64618,-82.82005
19,,"47275 SUGARBUSH ROAD NEW BALTIMORE, MI 48047",42.6486,-82.81924
20,,"27100 24 MILE RD CHESTERFIELD, MI 48051",42.68717,-82.83646
21,,"46000 GRATIOT AVE NEW BALTIMORE, MI 48051",42.63776,-82.8551
22,,"33991 23 MILE RD NEW BALTIMORE, MI 48047",42.67621,-82.76783
23,,"4232 ABBE RD., COMINS, MI COMINS, MI 48619",44.80742,-84.05109
24,,"1260 MULBERRY CLINTON TOWNSHIP, MI 48035",42.58276,-82.89876
25,,"19150 BRIARWOOD CLINTON TOWNSHIP, MI 48036",42.5729,-82.92263
26,,"18601 MILLAR CLINTON TOWNSHIP, MI 48036",42.57233,-82.92898
27,,"17600 CLINTON RIVER ROAD CLINTON TOWNSHIP, MI 48038",42.58417,-82.93806
28,,"18300 NINETEEN MILE ROAD CLINTON TOWNSHIP, MI 48038",42.61318,-82.93735
29,,"42900 RIVERGATE CLINTON TOWNSHIP, MI 48038",42.61377,-82.92131
30,,"41290 KENTVALE CLINTON TOWNSHIP, MI 48038",42.60063,-82.96084
31,,"42850 HAYES RD. CLINTON TOWNSHIP, MI 48038",42.61097,-82.97187
32,,"42276 ROMEO PLANK ROAD CLINTON TOWNSHIP, MI 48038",42.60562,-82.93231
33,,"42755 ROMEO PLANK ROAD CLINTON TOWNSHIP, MI 48038",42.6115,-82.93419
34,,"15800 TERRA BELLA CLINTON TOWNSHIP, MI 48038",42.59135,-82.96435
35,,"39490 GARFIELD CLINTON TOWNSHIP, MI 48038",42.58752,-82.95032
36,,"22280 PRICE DRIVE CLINTON TOWNSHIP, MI 48035",42.56245,-82.89123
37,,"21415 SUNNYVIEW CLINTON TOWNSHIP, MI 48035",42.56339,-82.90275
38,,"22055 QUINN ROAD CLINTON TOWNSHIP, MI 48035",42.54807,-82.89334
39,,"35200 LITTLE MACK CLINTON TOWNSHIP, MI 48035",42.55606,-82.90923
40,,"33749 WURFEL CLINTON TOWNSHIP, MI 48035",42.54507,-82.91469
41,,"17601 FIFTEEN MILE ROAD CLINTON TOWNSHIP, MI 48035",42.55532,-82.94116
42,,"36301 UTICA ROAD CLINTON TOWNSHIP, MI 48035",42.56278,-82.96663
43,,"23450 GLENWOOD CLINTON TOWNSHIP, MI 48035",42.55971,-82.8766
44,,"36155 KELLY ROAD CLINTON TOWNSHIP, MI 48035",42.56212,-82.93276
45,,"24076 F.V. PANKOW BOULEVARD CLINTON TOWNSHIP, MI 48036",42.62086,-82.86417
46,,"37701 HARPER CLINTON TOWNSHIP, MI 48036",42.57469,-82.87239
47,,"38900 HARPER CLINTON TOWNSHIP, MI 48036",42.58334,-82.86701
48,,"18361 FOREST EASTPOINTE, MI 48021",42.47554,-82.93142
49,,"21760 RAVEN EASTPOINTE, MI 48021",42.45677,-82.92923
50,,"19400 STEPHENS EASTPOINTE, MI 48021",42.47183,-82.91875
51,,"15320 NINE MILE RD EASTPOINTE, MI 48021",42.46382,-82.9634
52,,"23750 DAVID AVE EASTPOINTE, MI 48021",42.47076,-82.94318
53,,"16600 STEPHENS EASTPOINTE, MI 48021",42.47185,-82.95044
54,,"21450 UNIVERSAL EASTPOINTE, MI 48021",42.45634,-82.95759
55,,"16501 TOEPFER EASTPOINTE, MI 48021",42.4581,-82.95074
56,,"23801 KELLY RD EASTPOINTE, MI 48021",42.47177,-82.92868
57,,"15800 BELL EASTPOINTE, MI 48021",42.47672,-82.95814
58,,"17363 TOEPFER EASTPOINTE, MI 48021",42.4579,-82.94268
59,,"17470 SEWEL FRASER, MI 48026",42.5405,-82.94466
60,,"33000 GARFIELD FRASER, MI 48026",42.53829,-82.9485
61,,"31275 EVENINGSIDE FRASER, MI 48026",42.52658,-82.93999
62,,"34935 HIDDEN PINE DR FRASER, MI 48026",42.55249,-82.96694
63,,"32151 DANNA FRASER, MI 48026",42.53239,-82.95494
64,,"34641 JEFFERSON HARRISON TOWNSHIP, MI 48045",42.54917,-82.86036
65,,"38495 PRENTISS HARRISON TOWNSHIP, MI 48045",42.57813,-82.8166
66,,"38775 PRENTISS HARRISON TOWNSHIP, MI 48045",42.58183,-82.81601
67,,"25555 CROCKER BLVD. HARRISON TOWNSHIP, MI 48045",42.57563,-82.85338
68,,"27733 SOUTH RIVER RD. HARRISON TWP, MI 48045-6314",42.59136,-82.83183
69,,"63775 GRATIOT AVENUE LENOX, MI 48050",42.77119,-82.75607
70,,"51210 ALMA DR MACOMB, MI 48042",42.67371,-82.9258
71,,"21555 VESPER MACOMB, MI 48044",42.66748,-82.90102
72,,"47200 HEYDENREICH RD MACOMB, MI 48044",42.64513,-82.9149
73,,"21051 21 MILE ROAD MACOMB, MI 48044",42.64474,-82.90975
74,,"17500 MILLSTONE MACOMB, MI 48044",42.63377,-82.94689
75,,"48101 ROMEO PLANK MACOMB, MI 48044",42.65107,-82.9389
76,,"45301 CHATEAU THIERRY BL MACOMB, MI 48044",42.63261,-82.90376
77,,"46950 HEYDENREICH MACOMB, MI 48044",42.64223,-82.91371
78,,"48301 ROMEO PLANK MACOMB, MI 48044",42.65292,-82.93923
79,,"47600 HEYDENREICH MACOMB, MI 48044",42.64772,-82.91545
80,,"46201 FAIRCHILD ROAD MACOMB, MI 48042",42.63934,-82.86587
81,,"20699 MACOMB ST MACOMB, MI 48042",42.69658,-82.92209
82,,"23401 23 MILE RD MACOMB, MI 48042",42.67449,-82.87374
83,,"17051 24 MILE RD MACOMB, MI 48042",42.68793,-82.95299
84,,"18500 24 MILE ROAD MACOMB, MI 48042",42.68112,-82.94022
85,,"54600 HAYES MACOMB, MI 48042",42.6981,-82.97409
