,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,353961806,2005,post_office,Princeton Post Office,-87.4640269000,46.2838331000,-87.46403,46.28383
1,354014775,2005,post_office,Little Lake Post Office,-87.3416183000,46.2879935000,-87.34162,46.28799
2,354017191,2005,post_office,Northland Post Office,-87.5955556000,46.0730556000,-87.59556,46.07306
3,3489994343,2008,town_hall,Ewing Township Hall,-87.2425388000,46.0725148000,-87.24254,46.07251
4,3489994350,2008,town_hall,Turin Township Hall,-87.2423703000,46.1786148000,-87.24237,46.17861
5,354014736,2005,post_office,Republic Post Office,-87.9786941000,46.4069608000,-87.97869,46.40696
6,354014960,2005,post_office,Champion Post Office,-87.9660889000,46.5136017000,-87.96609,46.5136
7,354015151,2005,post_office,Michigamme Post Office,-88.1093709000,46.5360277000,-88.10937,46.53603
8,367813232,2002,fire_station,Michigamme Fire Department,-88.1103437000,46.5349159000,-88.11034,46.53492
9,367813233,2002,fire_station,Republic Fire Department,-87.9978228000,46.3904478000,-87.99782,46.39045
10,367813234,2002,fire_station,Champion Township Fire Hall,-87.9633333000,46.5138889000,-87.96333,46.51389
11,367814082,2007,library,Republic Michigamme Public Library,-87.9783333000,46.3700000000,-87.97833,46.37
12,354014698,2005,post_office,Skandia Post Office,-87.2394559000,46.3754777000,-87.23946,46.37548
13,367813230,2002,fire_station,Skandia-West Branch Fire Hall,-87.2394394000,46.3772947000,-87.23944,46.37729
14,367813235,2002,fire_station,Chocolay Township Fire Department,-87.3547714000,46.4910414000,-87.35477,46.49104
15,367813969,2007,library,Lydia M Olson Library,-87.4068193000,46.5595467000,-87.40682,46.55955
16,367814476,2001,police,Marquette County Sheriff's Office,-87.3979361000,46.5416551000,-87.39794,46.54166
17,367814480,2001,police,Marquette Police Department,-87.3990492000,46.5420097000,-87.39905,46.54201
18,3487495989,2008,town_hall,Chocolay Township Hall,-87.3546813000,46.4907817000,-87.35468,46.49078
19,354015141,2005,post_office,Palmer Post Office,-87.5931412000,46.4409879000,-87.59314,46.44099
20,354017275,2005,post_office,Negaunee Post Office,-87.6116667000,46.5002778000,-87.61167,46.50028
21,367813936,2007,library,Negaunee City Library,-87.6116667000,46.4997222000,-87.61167,46.49972
22,367814088,2007,library,Richmond Township Library,-87.5931306000,46.4414220000,-87.59313,46.44142
23,367814475,2001,police,Negaunee City Police Department,-87.6115095000,46.4996286000,-87.61151,46.49963
24,3485490731,2008,town_hall,Negaunee Township Hall,-87.5430652000,46.5274401000,-87.54307,46.52744
25,3487977501,2002,fire_station,Richmond Township Fire Department,-87.5871600000,46.4409855000,-87.58716,46.44099
26,367813947,2007,library,Roland Palmede National Ski Library,-87.4986111000,46.5033333000,-87.49861,46.50333
27,367815024,2099,public_building,United States National Ski Hall of Fame,-87.4986111000,46.5033333000,-87.49861,46.50333
28,4083217728,2005,post_office,The UPS Store,-87.4588307000,46.5501725000,-87.45883,46.55017
29,354015005,2005,post_office,Big Bay Post Office,-87.7313401000,46.8191510000,-87.73134,46.81915
30,354017178,2005,post_office,Ishpeming Post Office,-87.6668715000,46.4910882000,-87.66687,46.49109
31,367813231,2002,fire_station,Ishpeming Fire Department,-87.6712127000,46.4894146000,-87.67121,46.48941
32,367813953,2007,library,Ishpeming City Library,-87.6700000000,46.4841667000,-87.67,46.48417
33,367814478,2001,police,Ishpeming Police Department,-87.6711480000,46.4894167000,-87.67115,46.48942
34,3487958621,2002,fire_station,Ishpeming Township Fire Department,-87.7124608000,46.4877455000,-87.71246,46.48775
