Unnamed: 0,name,address,lat,lon
1,,"113 E ELM AUBURN, MI 48611",43.60246,-84.06861
2,,"3430 N. EUCLID BAY CITY, MI 48706",43.64038,-83.91433
3,,"3559 E. MIDLAND ROAD BAY CITY, MI 48706",43.60206,-83.91716
4,,"3921 WHEELER ROAD BAY CITY, MI 48706",43.6387,-83.89658
5,,"300 W LAFAYETTE AVENUE BAY CITY, MI 48706",43.57996,-83.90212
6,,"305 W CRUMP ST BAY CITY, MI 48706",43.59235,-83.90767
7,,"910 N WALNUT ST BAY CITY, MI 48706",43.61085,-83.89706
8,,"607 LASALLE STREET BAY CITY, MI 48706",43.61777,-83.88716
9,,"1000 ADAMS ST BAY CITY, MI 48708",43.59978,-83.88503
10,,"1821 MCKINLEY STREET BAY CITY, MI 48708",43.59403,-83.87066
11,,"301 WASHINGTON AVENUE BAY CITY, MI 48708",43.59345,-83.88913
12,,"1012 FREMONT AVENUE BAY CITY, MI 48708",43.57134,-83.88898
13,,"2307 S MONROE STREET BAY CITY, MI 48708",43.56754,-83.88418
14,,"1850 GARFIELD RD AUBURN, MI 48611",43.68697,-84.08829
15,,"7991 N DICKINSON AVE BITELY, MI 49309",43.69913,-86.01959
16,,"1107 WOODSIDE AVENUE ESSEXVILLE, MI 48732",43.61416,-83.84527
17,,"206 SCHEURMANN ESSEXVILLE, MI 48732",43.6056,-83.84788
18,,"2323 AMELITH RD., BAY CITY BAY CITY, MI 48706",43.53735,-83.9626
19,,"1474 N MACKINAW RD LINWOOD, MI 48634",43.78127,-83.98737
20,,"1138 W. ERICKSON ROAD LINWOOD, MI 48634",43.79743,-84.10667
21,,"7214 STANDISH RD BENTLEY, MI 48613",43.94716,-84.13411
22,,"801 W. CENTER RD ESSEXVILLE, MI 48732",43.59364,-83.80977
23,,"1908 W. YOUNGSDITCH RD BAY CITY, MI 48708",43.58003,-83.85558
24,,"612 W BORTON RD ESSEXVILLE, MI 48732",43.6105,-83.80308
25,,"1800 E PARISH RD KAWKAWLIN, MI 48631",43.71004,-83.97795
26,,"48 E MUNGER ROAD MUNGER, MI 48747",43.52123,-83.77642
27,,"2483 MIDLAND RD BAY CITY, MI 48706",43.60287,-83.95305
28,,"2300 MIDLAND RD BAY CITY, MI 48706",43.60082,-83.96012
29,,"5535 DENNIS DR BAY CITY, MI 48706",43.57926,-83.93422
30,,"1705 CODY ESTEY ROAD PINCONNING, MI 48650",43.86838,-83.97779
31,,"3012 S HOMER RD MERRILL, MI 48637",43.52478,-84.33086
32,,"208 MANITOU PINCONNING, MI 48650",43.85596,-83.96256
33,,"1751 E CODY-ESTEY ROAD PINCONNING, MI 48650",43.86831,-83.97574
34,,"1711 W CASS AVE BAY CITY, MI 48708",43.56575,-83.87615
35,,"1080 W MIDLAND ROAD AUBURN, MI 48611",43.60426,-84.09235
