idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
83,-85.10172,42.07922,0.6558,0.0,0.47422,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.79928,0.49606,0.48636
107,-84.86995,42.08053,0.12585,0.9003,0.40921,0.27028,0.0,0.18044,0.23086,0.0,0.0815,0.04719,0.76725,0.91964,0.47697,0.49925
127,-85.27564,42.0851,0.6558,0.0,0.442,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.85462,0.45909,0.45399
131,-85.23701,42.08541,0.6558,0.0,0.73105,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.28033,0.46651,0.46551
157,-84.98591,42.08713,0.39405,0.0,0.41736,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.30667,0.37528,0.38901,0.40294
193,-85.23711,42.09261,0.6558,0.0,0.43575,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.53165,0.44216,0.43937
203,-85.14053,42.09334,0.6558,0.0,0.47631,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.82316,0.49752,0.48764
204,-85.13087,42.0934,0.6558,0.0,0.52559,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.96399,0.51072,0.49984
219,-84.98598,42.09432,0.39405,0.91717,0.61391,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.30667,0.47555,0.48738,0.51435
259,-85.19858,42.1001,0.6558,0.0,0.53544,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.7047,0.46328,0.45925
271,-85.08266,42.10093,0.6558,0.0,0.52218,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.36751,0.48047,0.47385
276,-85.03436,42.10123,0.39405,0.0,0.35766,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.30667,0.51213,0.38839,0.40134
333,-85.08274,42.10812,0.6558,0.0,0.61259,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.37889,0.49234,0.48564
355,-84.87019,42.10931,0.12585,0.0,0.44333,0.27028,0.0,0.18044,0.23086,0.0,0.0815,0.04719,0.76725,0.85368,0.41042,0.41966
356,-84.86053,42.10935,0.12585,0.90997,0.44162,0.27028,0.0,0.18044,0.23086,0.0,0.0815,0.04719,0.76725,0.83397,0.47746,0.5005
387,-85.16013,42.11478,0.6558,0.0,0.5398,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.67362,0.49798,0.48917
392,-85.11182,42.11512,0.6558,0.0,0.37699,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.96588,0.49224,0.48135
417,-84.87025,42.1165,0.12585,0.93215,0.38552,0.27028,0.0,0.18044,0.23086,0.0,0.0815,0.04719,0.76725,0.84193,0.47251,0.49582
432,-84.72531,42.11708,0.33131,0.0,0.40713,0.53317,0.72688,0.54018,0.56217,0.38817,0.60178,0.4094,0.90182,0.94598,0.60045,0.58408
454,-85.11191,42.12231,0.6558,0.0,0.44769,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.95546,0.50055,0.48974
459,-85.06359,42.12263,0.6558,0.0,0.49052,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.57961,0.62168,0.48331,0.47431
505,-85.2183,42.12873,0.6558,0.0,0.54208,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.9257,0.47516,0.46955
506,-85.20864,42.1288,0.6558,0.0,0.43044,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.89917,0.45987,0.45445
562,-85.26673,42.13553,0.6558,0.0,0.39045,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.96892,0.45836,0.45245
567,-85.2184,42.13592,0.6558,0.0,0.54208,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.9257,0.47516,0.46955
568,-85.20874,42.136,0.6558,0.0,0.43044,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.6649,0.89917,0.45987,0.45445
589,-85.00576,42.13738,0.39405,0.0,0.36145,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.30667,0.8696,0.40674,0.41713
609,-84.81244,42.13834,0.33131,0.99128,0.60633,0.53317,0.72688,0.54018,0.56217,0.38817,0.60178,0.4094,0.93215,0.68556,0.69027,0.69059
635,-85.16051,42.14356,0.6558,0.0,0.42381,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60519,0.89215,0.46804,0.46058
639,-85.12184,42.14383,0.6558,0.83093,0.42817,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.90902,0.55811,0.56009
643,-85.08317,42.14409,0.6558,0.0,0.35823,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.7608,0.47964,0.47021
671,-84.81249,42.14553,0.33131,0.0,0.9113,0.53317,0.72688,0.54018,0.56217,0.38817,0.60178,0.4094,0.93215,0.23124,0.63133,0.62002
672,-84.80282,42.14557,0.33131,0.0,0.60842,0.53317,0.72688,0.54018,0.56217,0.38817,0.60178,0.4094,0.93215,0.24242,0.59403,0.58264
680,-84.72548,42.14586,0.33131,0.0,0.45679,0.53317,0.72688,0.54018,0.56217,0.38817,0.60178,0.4094,0.90106,0.86524,0.60259,0.5868
700,-85.12193,42.15102,0.6558,0.0,0.52976,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.60425,0.70034,0.49806,0.48906
704,-85.08326,42.15129,0.6558,0.0,0.45072,0.38438,0.645,0.39253,0.13211,0.08795,0.36259,0.32847,0.57923,0.8497,0.48945,0.47877
814,-85.19947,42.16485,0.95963,0.96171,0.53355,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.07165,0.72441,0.47442,0.50941
885,-85.10286,42.17274,0.95963,0.0,0.413,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23522,0.95906,0.40997,0.41817
938,-85.18032,42.17938,0.95963,0.0,0.55762,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.01592,0.95186,0.36074,0.37762
949,-85.07393,42.18013,0.95963,0.0,0.38097,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23711,0.76175,0.39645,0.40608
988,-85.28683,42.18573,0.95963,0.0,0.44371,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.07013,0.72669,0.41686,0.43379
992,-85.24814,42.18605,0.95963,0.83093,0.44484,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.06804,0.96911,0.49177,0.51954
995,-85.21912,42.18628,0.95963,0.9003,0.50341,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.06804,0.96967,0.50432,0.53313
999,-85.18042,42.18658,0.95963,0.0,0.42343,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.01478,0.97953,0.34509,0.36182
1045,-84.73541,42.18899,0.15201,0.89083,0.4276,0.24412,0.0,0.73256,0.38969,0.46854,0.33169,0.0,0.7246,0.85178,0.5421,0.57342
1064,-85.14182,42.19405,0.95963,0.0,0.38893,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23522,0.9818,0.4081,0.41613
1065,-85.13214,42.19412,0.95963,0.0,0.38893,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23522,0.9818,0.4081,0.41613
1118,-85.20964,42.20075,0.95963,0.91717,0.53336,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.06804,0.86353,0.50402,0.53384
1125,-85.14191,42.20125,0.95963,0.90997,0.49867,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23522,0.94712,0.48833,0.51026
1131,-85.08385,42.20165,0.95963,0.83093,0.3713,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.23522,0.94882,0.46657,0.4873
1143,-84.96774,42.20235,0.39405,0.0,0.43859,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.62415,0.9619,0.45296,0.46115
1144,-84.95806,42.2024,0.39405,0.0,0.34534,0.45603,0.0,0.48635,0.0163,0.20356,0.54795,0.27464,0.61202,0.80042,0.43085,0.44002
1151,-84.89033,42.20275,0.12585,0.0,0.39556,0.27028,0.0,0.18044,0.23086,0.0,0.0815,0.04719,0.40258,0.93669,0.33747,0.34101
1165,-84.75486,42.20331,0.15201,0.0,0.41679,0.24412,0.0,0.73256,0.38969,0.46854,0.33169,0.0,0.7246,0.89936,0.47632,0.49393
1226,-84.7549,42.21051,0.15201,0.83093,0.56937,0.24412,0.0,0.73256,0.38969,0.46854,0.33169,0.0,0.7246,0.38571,0.53203,0.56578
1236,-85.24856,42.21483,0.95963,0.0,0.53469,0.09723,0.0,0.23199,0.43992,0.56084,0.29113,0.57202,0.06804,0.83548,0.434,0.45026
