idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
844,-83.07828,43.0026,0.14037,0.96491,0.91899,0.89734,0.46999,0.83667,0.96655,0.96655,0.86455,0.96589,0.78026,0.88652,0.83946,0.85471
991,-83.07781,43.02419,0.14037,0.88652,0.85503,0.89734,0.46999,0.83667,0.96655,0.96655,0.86455,0.96589,0.77501,0.58314,0.79853,0.81865
1064,-83.3228,43.04117,0.31584,0.98885,0.42145,0.99934,0.0,0.87045,0.09052,0.27648,0.97015,0.37553,1.0,0.54346,0.68428,0.71739
